					CZCE History data(2021OI)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2021-01-04 |OI101        |9,939.00   |9,700.00 |10,430.00|9,450.00 |10,258.00|10,151.00 |319.00    |212.00    |262       |2,118       |-159     |2,659.64     |9,804.00               
2021-01-04 |OI103        |9,975.00   |10,070.00|10,260.00|10,001.00|10,227.00|10,195.00 |252.00    |220.00    |29,628    |10,027      |820      |302,055.46   |                       
2021-01-04 |OI105        |9,606.00   |9,691.00 |9,944.00 |9,642.00 |9,892.00 |9,858.00  |286.00    |252.00    |274,124   |150,625     |11,888   |2,702,417.90 |                       
2021-01-04 |OI107        |9,467.00   |9,651.00 |9,881.00 |9,544.00 |9,731.00 |9,726.00  |264.00    |259.00    |99        |779         |1        |962.91       |                       
2021-01-04 |OI109        |9,259.00   |9,300.00 |9,714.00 |9,270.00 |9,493.00 |9,456.00  |234.00    |197.00    |7,469     |10,551      |708      |70,629.99    |                       
2021-01-04 |OI111        |9,086.00   |9,180.00 |9,435.00 |9,117.00 |9,290.00 |9,275.00  |204.00    |189.00    |99        |530         |-15      |918.26       |                       
2021-01-05 |OI101        |10,151.00  |10,320.00|10,321.00|10,151.00|10,200.00|10,221.00 |49.00     |70.00     |54        |2,075       |-43      |551.93       |9,855.00               
2021-01-05 |OI103        |10,195.00  |10,260.00|10,292.00|10,168.00|10,248.00|10,240.00 |53.00     |45.00     |24,056    |10,812      |785      |246,323.73   |                       
2021-01-05 |OI105        |9,858.00   |9,930.00 |9,965.00 |9,843.00 |9,918.00 |9,905.00  |60.00     |47.00     |269,444   |152,338     |1,713    |2,668,798.56 |                       
2021-01-05 |OI107        |9,726.00   |9,794.00 |9,800.00 |9,727.00 |9,756.00 |9,751.00  |30.00     |25.00     |61        |772         |-7       |594.83       |                       
2021-01-05 |OI109        |9,456.00   |9,536.00 |9,551.00 |9,443.00 |9,503.00 |9,500.00  |47.00     |44.00     |4,741     |11,466      |915      |45,038.74    |                       
2021-01-05 |OI111        |9,275.00   |9,302.00 |9,312.00 |9,239.00 |9,282.00 |9,294.00  |7.00      |19.00     |150       |522         |-8       |1,394.12     |                       
