					CZCE History data(2017CY)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice|
2017-08-18 |CY801        |23,000.00  |22,995.00|23,330.00|22,900.00|23,050.00|23,115.00 |50.00     |115.00    |78,284    |7,634       |7,634    |904,858.30   |0.00                   |
2017-08-18 |CY802        |23,000.00  |23,050.00|23,065.00|22,780.00|22,780.00|22,985.00 |-220.00   |-15.00    |8         |6           |6        |91.95        |0.00                   |
2017-08-18 |CY803        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-18 |CY804        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-18 |CY805        |23,000.00  |22,900.00|23,175.00|22,850.00|22,950.00|23,000.00 |-50.00    |0.00      |2,268     |688         |688      |26,084.66    |0.00                   |
2017-08-18 |CY806        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-18 |CY807        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-18 |CY808        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-21 |CY801        |23,115.00  |23,005.00|23,080.00|22,910.00|22,985.00|23,010.00 |-130.00   |-105.00   |25,088    |8,476       |842      |288,665.08   |0.00                   |
2017-08-21 |CY802        |22,985.00  |22,945.00|22,945.00|22,945.00|22,945.00|22,945.00 |-40.00    |-40.00    |2         |4           |-2       |22.95        |0.00                   |
2017-08-21 |CY803        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-21 |CY804        |23,000.00  |0.00     |0.00     |0.00     |0.00     |23,000.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-21 |CY805        |23,000.00  |22,920.00|22,955.00|22,775.00|22,870.00|22,890.00 |-130.00   |-110.00   |564       |778         |90       |6,455.55     |0.00                   |
2017-08-21 |CY806        |23,000.00  |0.00     |0.00     |0.00     |0.00     |22,890.00 |-110.00   |-110.00   |0         |0           |0        |0.00         |0.00                   |
2017-08-21 |CY807        |23,000.00  |0.00     |0.00     |0.00     |0.00     |22,890.00 |-110.00   |-110.00   |0         |0           |0        |0.00         |0.00                   |
2017-08-21 |CY808        |23,000.00  |0.00     |0.00     |0.00     |0.00     |22,890.00 |-110.00   |-110.00   |0         |0           |0        |0.00         |0.00                   |
2017-08-22 |CY801        |23,010.00  |23,005.00|23,095.00|22,985.00|23,080.00|23,045.00 |70.00     |35.00     |13,782    |7,516       |-960     |158,806.28   |0.00                   |
2017-08-22 |CY802        |22,945.00  |22,380.00|22,665.00|22,375.00|22,665.00|22,450.00 |-280.00   |-495.00   |8         |4           |0        |89.80        |0.00                   |
2017-08-22 |CY803        |23,000.00  |0.00     |0.00     |0.00     |0.00     |22,505.00 |-495.00   |-495.00   |0         |0           |0        |0.00         |0.00                   |
2017-08-22 |CY804        |23,000.00  |0.00     |0.00     |0.00     |0.00     |22,505.00 |-495.00   |-495.00   |0         |0           |0        |0.00         |0.00                   |
2017-08-22 |CY805        |22,890.00  |22,885.00|22,960.00|22,885.00|22,945.00|22,930.00 |55.00     |40.00     |288       |756         |-22      |3,302.27     |0.00                   |
2017-08-22 |CY806        |22,890.00  |0.00     |0.00     |0.00     |0.00     |22,890.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-22 |CY807        |22,890.00  |0.00     |0.00     |0.00     |0.00     |22,930.00 |40.00     |40.00     |0         |0           |0        |0.00         |0.00                   |
2017-08-22 |CY808        |22,890.00  |0.00     |0.00     |0.00     |0.00     |22,930.00 |40.00     |40.00     |0         |0           |0        |0.00         |0.00                   |
2017-08-23 |CY801        |23,045.00  |23,080.00|23,155.00|23,045.00|23,070.00|23,090.00 |25.00     |45.00     |9,078     |6,958       |-558     |104,813.70   |0.00                   |
2017-08-23 |CY802        |22,450.00  |0.00     |0.00     |0.00     |0.00     |22,765.00 |315.00    |315.00    |0         |4           |0        |0.00         |0.00                   |
2017-08-23 |CY803        |22,505.00  |0.00     |0.00     |0.00     |0.00     |22,580.00 |75.00     |75.00     |0         |0           |0        |0.00         |0.00                   |
2017-08-23 |CY804        |22,505.00  |0.00     |0.00     |0.00     |0.00     |22,560.00 |55.00     |55.00     |0         |0           |0        |0.00         |0.00                   |
2017-08-23 |CY805        |22,930.00  |23,000.00|23,000.00|22,915.00|22,955.00|22,960.00 |25.00     |30.00     |228       |768         |12       |2,617.49     |0.00                   |
2017-08-23 |CY806        |22,890.00  |0.00     |0.00     |0.00     |0.00     |22,890.00 |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2017-08-23 |CY807        |22,930.00  |0.00     |0.00     |0.00     |0.00     |22,960.00 |30.00     |30.00     |0         |0           |0        |0.00         |0.00                   |
2017-08-23 |CY808        |22,930.00  |0.00     |0.00     |0.00     |0.00     |22,960.00 |30.00     |30.00     |0         |0           |0        |0.00         |0.00                   |
