					CZCE History data(2020RS)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice|
2020-01-02 |RS007        |4,435.00   |4,438.00 |4,438.00 |4,438.00 |4,438.00 |4,438.00  |3.00      |3.00      |1         |6           |-1       |4.44         |0.00                   |
2020-01-02 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-02 |RS009        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-02 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-03 |RS007        |4,438.00   |4,490.00 |4,550.00 |4,360.00 |4,360.00 |4,467.00  |-78.00    |29.00     |3         |7           |1        |13.40        |0.00                   |
2020-01-03 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-03 |RS009        |4,300.00   |4,150.00 |4,205.00 |4,150.00 |4,205.00 |4,178.00  |-95.00    |-122.00   |2         |1           |-2       |8.36         |0.00                   |
2020-01-03 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-06 |RS007        |4,467.00   |0.00     |0.00     |0.00     |0.00     |4,467.00  |0.00      |0.00      |0         |7           |0        |0.00         |0.00                   |
2020-01-06 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-06 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
2020-01-06 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-07 |RS007        |4,467.00   |0.00     |0.00     |0.00     |0.00     |4,467.00  |0.00      |0.00      |0         |7           |0        |0.00         |0.00                   |
2020-01-07 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-07 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
2020-01-07 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-08 |RS007        |4,467.00   |4,459.00 |4,459.00 |4,430.00 |4,430.00 |4,445.00  |-37.00    |-22.00    |2         |6           |-1       |8.89         |0.00                   |
2020-01-08 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-08 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
2020-01-08 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-09 |RS007        |4,445.00   |0.00     |0.00     |0.00     |0.00     |4,445.00  |0.00      |0.00      |0         |6           |0        |0.00         |0.00                   |
2020-01-09 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-09 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
2020-01-09 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-10 |RS007        |4,445.00   |0.00     |0.00     |0.00     |0.00     |4,445.00  |0.00      |0.00      |0         |6           |0        |0.00         |0.00                   |
2020-01-10 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-10 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
2020-01-10 |RS011        |4,300.00   |0.00     |0.00     |0.00     |0.00     |4,300.00  |0.00      |0.00      |0         |0           |0        |0.00         |0.00                   |
2020-01-13 |RS007        |4,445.00   |0.00     |0.00     |0.00     |0.00     |4,445.00  |0.00      |0.00      |0         |6           |0        |0.00         |0.00                   |
2020-01-13 |RS008        |4,186.00   |0.00     |0.00     |0.00     |0.00     |4,186.00  |0.00      |0.00      |0         |3           |0        |0.00         |0.00                   |
2020-01-13 |RS009        |4,178.00   |0.00     |0.00     |0.00     |0.00     |4,178.00  |0.00      |0.00      |0         |1           |0        |0.00         |0.00                   |
