					CZCE History data(2022PK)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2022-01-04 |PK201        |7,894.00   |7,730.00 |7,894.00 |7,730.00 |7,828.00 |7,808.00  |-66.00    |-86.00    |213       |2,427       |-214     |831.58       |7,970.00               
2022-01-04 |PK203        |8,068.00   |8,120.00 |8,136.00 |8,042.00 |8,070.00 |8,098.00  |2.00      |30.00     |943       |2,179       |-138     |3,818.07     |                       
2022-01-04 |PK204        |8,210.00   |8,252.00 |8,274.00 |8,172.00 |8,184.00 |8,218.00  |-26.00    |8.00      |101,278   |174,145     |7,823    |416,153.95   |                       
2022-01-04 |PK210        |8,574.00   |8,596.00 |8,646.00 |8,586.00 |8,596.00 |8,612.00  |22.00     |38.00     |447       |4,467       |102      |1,924.59     |                       
2022-01-04 |PK211        |8,738.00   |8,756.00 |8,768.00 |8,726.00 |8,738.00 |8,740.00  |0.00      |2.00      |33        |79          |-22      |144.19       |                       
2022-01-04 |PK212        |8,880.00   |8,916.00 |8,916.00 |8,858.00 |8,858.00 |8,892.00  |-22.00    |12.00     |3         |23          |1        |13.34        |                       
2022-01-05 |PK201        |7,808.00   |7,850.00 |7,994.00 |7,850.00 |7,880.00 |7,862.00  |72.00     |54.00     |62        |2,386       |-41      |243.72       |7,958.00               
2022-01-05 |PK203        |8,098.00   |8,096.00 |8,106.00 |8,068.00 |8,098.00 |8,096.00  |0.00      |-2.00     |576       |1,989       |-190     |2,331.67     |                       
2022-01-05 |PK204        |8,218.00   |8,202.00 |8,240.00 |8,182.00 |8,186.00 |8,206.00  |-32.00    |-12.00    |83,640    |178,836     |4,691    |343,134.00   |                       
2022-01-05 |PK210        |8,612.00   |8,602.00 |8,630.00 |8,588.00 |8,590.00 |8,608.00  |-22.00    |-4.00     |495       |4,582       |115      |2,130.33     |                       
2022-01-05 |PK211        |8,740.00   |8,746.00 |8,746.00 |8,746.00 |8,746.00 |8,746.00  |6.00      |6.00      |2         |81          |2        |8.75         |                       
2022-01-05 |PK212        |8,892.00   |8,912.00 |8,912.00 |8,864.00 |8,864.00 |8,878.00  |-28.00    |-14.00    |4         |24          |1        |17.75        |                       
2022-01-06 |PK201        |7,862.00   |8,158.00 |8,198.00 |7,850.00 |8,080.00 |7,936.00  |218.00    |74.00     |91        |2,299       |-87      |361.02       |7,954.00               
2022-01-06 |PK203        |8,096.00   |8,098.00 |8,128.00 |8,000.00 |8,002.00 |8,074.00  |-94.00    |-22.00    |972       |1,802       |-187     |3,923.96     |                       
2022-01-06 |PK204        |8,206.00   |8,188.00 |8,238.00 |8,052.00 |8,056.00 |8,136.00  |-150.00   |-70.00    |185,539   |202,073     |23,237   |754,795.99   |                       
