					CZCE History data(2022CJ)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2022-01-04 |CJ201        |12,735.00  |12,060.00|12,500.00|11,460.00|11,460.00|11,720.00 |-1,275.00 |-1,015.00 |163       |113         |-1,290   |955.34       |13,025.00              
2022-01-04 |CJ203        |13,610.00  |13,505.00|13,505.00|12,245.00|12,245.00|12,575.00 |-1,365.00 |-1,035.00 |1,870     |4,834       |-451     |11,759.71    |                       
2022-01-04 |CJ205        |14,175.00  |14,195.00|14,195.00|12,755.00|12,755.00|13,120.00 |-1,420.00 |-1,055.00 |62,598    |53,795      |-4,016   |410,650.02   |                       
2022-01-04 |CJ207        |14,515.00  |14,465.00|14,515.00|13,060.00|13,060.00|13,355.00 |-1,455.00 |-1,160.00 |3,187     |4,979       |-1,048   |21,284.92    |                       
2022-01-04 |CJ209        |14,385.00  |14,490.00|14,490.00|12,945.00|12,945.00|13,245.00 |-1,440.00 |-1,140.00 |11,199    |12,997      |-907     |74,171.27    |                       
2022-01-04 |CJ212        |12,840.00  |12,800.00|12,820.00|11,570.00|11,630.00|11,885.00 |-1,210.00 |-955.00   |1,006     |1,278       |17       |5,978.06     |                       
2022-01-05 |CJ201        |11,720.00  |11,500.00|12,320.00|11,405.00|11,745.00|11,725.00 |25.00     |5.00      |124       |147         |34       |727.05       |12,830.00              
2022-01-05 |CJ203        |12,575.00  |12,120.00|12,425.00|11,750.00|12,390.00|12,130.00 |-185.00   |-445.00   |1,855     |4,467       |-367     |11,250.05    |                       
2022-01-05 |CJ205        |13,120.00  |12,650.00|13,125.00|12,350.00|13,025.00|12,760.00 |-95.00    |-360.00   |61,933    |49,424      |-4,371   |395,153.18   |                       
2022-01-05 |CJ207        |13,355.00  |12,960.00|13,460.00|12,655.00|13,335.00|13,040.00 |-20.00    |-315.00   |2,380     |4,581       |-398     |15,515.18    |                       
2022-01-05 |CJ209        |13,245.00  |12,905.00|13,530.00|12,615.00|13,400.00|13,100.00 |155.00    |-145.00   |9,908     |11,825      |-1,172   |64,891.12    |                       
2022-01-05 |CJ212        |11,885.00  |11,985.00|12,165.00|11,605.00|12,140.00|11,885.00 |255.00    |0.00      |496       |1,260       |-18      |2,948.06     |                       
2022-01-06 |CJ201        |11,725.00  |11,885.00|12,195.00|11,885.00|11,935.00|11,985.00 |210.00    |260.00    |36        |108         |-39      |215.75       |12,695.00              
2022-01-06 |CJ203        |12,130.00  |12,320.00|12,665.00|12,320.00|12,445.00|12,535.00 |315.00    |405.00    |772       |4,455       |-12      |4,835.43     |                       
2022-01-06 |CJ205        |12,760.00  |13,025.00|13,310.00|12,960.00|13,070.00|13,150.00 |310.00    |390.00    |30,514    |49,545      |121      |200,607.68   |                       
2022-01-06 |CJ207        |13,040.00  |13,395.00|13,665.00|13,330.00|13,495.00|13,525.00 |455.00    |485.00    |1,235     |4,662       |81       |8,352.35     |                       
2022-01-06 |CJ209        |13,100.00  |13,450.00|13,700.00|13,400.00|13,480.00|13,565.00 |380.00    |465.00    |4,037     |12,374      |549      |27,382.80    |                       
2022-01-06 |CJ212        |11,885.00  |12,200.00|12,350.00|12,095.00|12,095.00|12,220.00 |210.00    |335.00    |270       |1,425       |165      |1,649.60     |                       
2022-01-07 |CJ201        |11,985.00  |11,920.00|12,265.00|11,880.00|12,060.00|12,005.00 |75.00     |20.00     |60        |62          |-46      |360.08       |12,585.00              
2022-01-07 |CJ203        |12,535.00  |12,445.00|12,650.00|12,200.00|12,440.00|12,500.00 |-95.00    |-35.00    |592       |4,513       |58       |3,699.36     |                       
2022-01-07 |CJ205        |13,150.00  |13,050.00|13,330.00|12,830.00|13,100.00|13,105.00 |-50.00    |-45.00    |24,028    |48,637      |-908     |157,426.04   |                       
2022-01-07 |CJ207        |13,525.00  |13,500.00|13,700.00|13,220.00|13,515.00|13,520.00 |-10.00    |-5.00     |765       |4,845       |183      |5,171.10     |                       
2022-01-07 |CJ209        |13,565.00  |13,405.00|13,680.00|13,220.00|13,520.00|13,475.00 |-45.00    |-90.00    |2,336     |12,411      |37       |15,741.39    |                       
2022-01-07 |CJ212        |12,220.00  |12,005.00|12,340.00|11,945.00|12,190.00|12,165.00 |-30.00    |-55.00    |66        |1,417       |-8       |401.46       |                       
2022-01-10 |CJ201        |12,005.00  |11,825.00|12,050.00|11,825.00|12,040.00|11,915.00 |35.00     |-90.00    |30        |62          |0        |178.75       |12,450.00              
2022-01-10 |CJ203        |12,500.00  |12,430.00|12,590.00|12,245.00|12,400.00|12,400.00 |-100.00   |-100.00   |468       |4,495       |-18      |2,902.26     |                       
2022-01-10 |CJ205        |13,105.00  |13,080.00|13,285.00|12,890.00|13,065.00|13,050.00 |-40.00    |-55.00    |15,979    |47,664      |-973     |104,277.00   |                       
2022-01-10 |CJ207        |13,520.00  |13,490.00|13,690.00|13,320.00|13,465.00|13,445.00 |-55.00    |-75.00    |992       |4,644       |-201     |6,667.58     |                       
2022-01-10 |CJ209        |13,475.00  |13,485.00|13,645.00|13,320.00|13,460.00|13,445.00 |-15.00    |-30.00    |2,630     |12,586      |175      |17,682.92    |                       
2022-01-10 |CJ212        |12,165.00  |12,095.00|12,280.00|12,000.00|12,080.00|12,105.00 |-85.00    |-60.00    |93        |1,442       |25       |562.93       |                       
2022-01-11 |CJ201        |11,915.00  |12,005.00|12,045.00|11,870.00|11,955.00|11,980.00 |40.00     |65.00     |39        |52          |-10      |233.58       |12,345.00              
2022-01-11 |CJ203        |12,400.00  |12,255.00|12,400.00|12,200.00|12,295.00|12,300.00 |-105.00   |-100.00   |137       |4,458       |-37      |842.53       |                       
2022-01-11 |CJ205        |13,050.00  |13,020.00|13,150.00|12,810.00|12,935.00|12,950.00 |-115.00   |-100.00   |11,410    |47,757      |93       |73,883.97    |                       
2022-01-11 |CJ207        |13,445.00  |13,300.00|13,560.00|13,210.00|13,365.00|13,365.00 |-80.00    |-80.00    |979       |4,576       |-68      |6,543.24     |                       
2022-01-11 |CJ209        |13,445.00  |13,390.00|13,530.00|13,210.00|13,365.00|13,350.00 |-80.00    |-95.00    |1,415     |12,726      |140      |9,444.88     |                       
2022-01-11 |CJ212        |12,105.00  |11,985.00|12,085.00|11,905.00|12,010.00|12,005.00 |-95.00    |-100.00   |90        |1,459       |17       |540.14       |                       
2022-01-12 |CJ201        |11,980.00  |11,950.00|12,010.00|11,950.00|12,005.00|11,985.00 |25.00     |5.00      |33        |60          |8        |197.76       |12,230.00              
2022-01-12 |CJ203        |12,300.00  |12,250.00|12,315.00|12,210.00|12,270.00|12,275.00 |-30.00    |-25.00    |183       |4,344       |-114     |1,123.28     |                       
2022-01-12 |CJ205        |12,950.00  |12,850.00|12,960.00|12,810.00|12,825.00|12,880.00 |-125.00   |-70.00    |9,041     |47,696      |-61      |58,229.87    |                       
2022-01-12 |CJ207        |13,365.00  |13,320.00|13,360.00|13,255.00|13,265.00|13,315.00 |-100.00   |-50.00    |295       |4,551       |-25      |1,964.17     |                       
2022-01-12 |CJ209        |13,350.00  |13,200.00|13,385.00|13,200.00|13,300.00|13,310.00 |-50.00    |-40.00    |1,138     |12,738      |12       |7,574.22     |                       
2022-01-12 |CJ212        |12,005.00  |12,010.00|12,110.00|11,905.00|12,060.00|12,065.00 |55.00     |60.00     |129       |1,423       |-36      |778.20       |                       
2022-01-13 |CJ201        |11,985.00  |11,980.00|11,980.00|11,775.00|11,865.00|11,885.00 |-120.00   |-100.00   |51        |86          |26       |303.08       |12,105.00              
2022-01-13 |CJ203        |12,275.00  |12,210.00|12,320.00|12,100.00|12,200.00|12,195.00 |-75.00    |-80.00    |277       |4,290       |-54      |1,689.21     |                       
2022-01-13 |CJ205        |12,880.00  |12,800.00|12,960.00|12,640.00|12,860.00|12,790.00 |-20.00    |-90.00    |16,755    |47,575      |-121     |107,143.62   |                       
2022-01-13 |CJ207        |13,315.00  |13,220.00|13,380.00|13,135.00|13,300.00|13,240.00 |-15.00    |-75.00    |530       |4,475       |-76      |3,508.64     |                       
2022-01-13 |CJ209        |13,310.00  |13,255.00|13,380.00|13,135.00|13,300.00|13,255.00 |-10.00    |-55.00    |1,968     |12,916      |178      |13,043.90    |                       
2022-01-13 |CJ212        |12,065.00  |12,020.00|12,050.00|11,940.00|12,045.00|12,000.00 |-20.00    |-65.00    |56        |1,425       |2        |335.99       |                       
2022-01-14 |CJ201        |11,885.00  |11,880.00|12,350.00|11,880.00|12,340.00|12,205.00 |455.00    |320.00    |113       |77          |-9       |689.59       |12,015.00              
2022-01-14 |CJ203        |12,195.00  |12,185.00|12,800.00|12,185.00|12,795.00|12,485.00 |600.00    |290.00    |1,143     |4,594       |304      |7,134.38     |                       
2022-01-14 |CJ205        |12,790.00  |12,880.00|13,525.00|12,830.00|13,480.00|13,200.00 |690.00    |410.00    |33,058    |48,133      |558      |218,222.83   |                       
2022-01-14 |CJ207        |13,240.00  |13,355.00|13,930.00|13,300.00|13,900.00|13,625.00 |660.00    |385.00    |1,511     |5,095       |620      |10,293.01    |                       
