Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
2024-05-09,3154.320068359375,3154.320068359375,3158.465087890625,3128.1640625,3128.1640625,360900
2024-05-10,3154.547119140625,3154.547119140625,3163.14404296875,3137.152099609375,3158.589111328125,384300
2024-05-13,3148.02099609375,3148.02099609375,3157.365966796875,3126.169921875,3139.47509765625,397000
2024-05-14,3145.77392578125,3145.77392578125,3155.806884765625,3137.60888671875,3148.84912109375,343500
2024-05-15,3119.902099609375,3119.902099609375,3142.972900390625,3117.928955078125,3141.251953125,321000
2024-05-16,3122.40087890625,3122.40087890625,3137.8779296875,3116.1630859375,3127.18408203125,367400
2024-05-17,3154.02587890625,3154.02587890625,3154.02587890625,3116.783935546875,3121.712890625,383900
2024-05-20,3171.14501953125,3171.14501953125,3174.26611328125,3155.989990234375,3156.14794921875,426900
2024-05-21,3157.966064453125,3157.966064453125,3165.22412109375,3148.342041015625,3164.68310546875,335800
2024-05-22,3158.5400390625,3158.5400390625,3166.9189453125,3152.45703125,3157.18896484375,354100
2024-05-23,3116.386962890625,3116.386962890625,3150.6279296875,3110.277099609375,3149.875,353900
2024-05-24,3088.87109375,3088.87109375,3130.425048828125,3087.7939453125,3110.7529296875,306500
2024-05-27,3124.04296875,3124.04296875,3125.506103515625,3091.989013671875,3094.139892578125,319400
2024-05-28,3109.572021484375,3109.572021484375,3130.31005859375,3106.364990234375,3122.387939453125,310100
2024-05-29,3111.01806640625,3111.01806640625,3128.136962890625,3100.97998046875,3108.027099609375,290000
2024-05-30,3091.677978515625,3091.677978515625,3121.218017578125,3085.384033203125,3103.7080078125,302400
2024-05-31,3086.81298828125,3086.81298828125,3107.60400390625,3086.81298828125,3094.759033203125,276100
2024-06-03,3078.489013671875,3078.489013671875,3097.2041015625,3061.277099609375,3085.98095703125,357600
2024-06-04,3091.198974609375,3091.198974609375,3095.322021484375,3063.587890625,3071.320068359375,309300
2024-06-05,3065.403076171875,3065.403076171875,3092.345947265625,3064.736083984375,3086.051025390625,290500
2024-06-06,3048.7939453125,3048.7939453125,3077.673095703125,3040.830078125,3069.43896484375,369900
2024-06-07,3051.279052734375,3051.279052734375,3065.02490234375,3031.0439453125,3053.9150390625,316300
2024-06-11,3028.044921875,3028.044921875,3043.199951171875,3013.861083984375,3042.134033203125,310500
2024-06-12,3037.468017578125,3037.468017578125,3042.0419921875,3021.30908203125,3025.2958984375,279500
2024-06-13,3028.9189453125,3028.9189453125,3040.402099609375,3022.822021484375,3038.0859375,297900
2024-06-14,3032.633056640625,3032.633056640625,3037.905029296875,3011.576904296875,3020.958984375,348700
2024-06-17,3015.89111328125,3015.89111328125,3026.6240234375,3012.044921875,3017.717041015625,295800
2024-06-18,3030.24609375,3030.24609375,3031.97607421875,3012.52294921875,3015.071044921875,273600
2024-06-19,3018.049072265625,3018.049072265625,3030.22607421875,3015.325927734375,3029.09912109375,261300
2024-06-20,3005.43701171875,3005.43701171875,3028.513916015625,3001.76806640625,3015.721923828125,295500
2024-06-21,2998.137939453125,2998.137939453125,3011.9140625,2985.928955078125,2998.240966796875,255000
2024-06-24,2963.09912109375,2963.09912109375,2990.64306640625,2960.126953125,2982.825927734375,298700
2024-06-25,2949.99609375,2949.99609375,2971.653076171875,2935.5380859375,2962.764892578125,273200
2024-06-26,2972.52490234375,2972.52490234375,2976.6689453125,2933.330078125,2943.447021484375,282400
2024-06-27,2945.85205078125,2945.85205078125,2963.06396484375,2944.89794921875,2962.696044921875,270500
2024-06-28,2967.403076171875,2967.403076171875,2985.468017578125,2939.98388671875,2940.302978515625,315200
2024-07-01,2994.72998046875,2994.72998046875,2996.408935546875,2961.85595703125,2965.2451171875,297800
2024-07-02,2997.010986328125,2997.010986328125,3004.987060546875,2989.469970703125,2992.85595703125,281400
2024-07-03,2982.3759765625,2982.3759765625,2998.537109375,2978.069091796875,2995.6640625,246300
2024-07-04,2957.56689453125,2957.56689453125,2995.570068359375,2955.2900390625,2984.830078125,274300
2024-07-05,2949.93310546875,2949.93310546875,2957.10693359375,2920.205078125,2954.3720703125,272300
2024-07-08,2922.449951171875,2922.449951171875,2947.610107421875,2917.23193359375,2939.8369140625,277500
2024-07-09,2959.3720703125,2959.3720703125,2963.781982421875,2904.0390625,2919.572998046875,315100
2024-07-10,2939.364013671875,2939.364013671875,2958.85888671875,2935.330078125,2949.02587890625,301500
2024-07-11,2970.386962890625,2970.386962890625,2971.361083984375,2947.403076171875,2957.25,328400
2024-07-12,2971.294921875,2971.294921875,2977.14208984375,2963.302978515625,2965.612060546875,303700
2024-07-15,2974.010986328125,2974.010986328125,2977.31298828125,2959.12890625,2963.846923828125,269000
2024-07-16,2976.303955078125,2976.303955078125,2977.361083984375,2959.666015625,2963.89990234375,260800
2024-07-17,2962.85498046875,2962.85498046875,2972.794921875,2957.947998046875,2970.80810546875,282300
2024-07-18,2977.133056640625,2977.133056640625,2978.092041015625,2937.905029296875,2951.14306640625,278000
2024-07-19,2982.30908203125,2982.30908203125,2986.242919921875,2955.1201171875,2963.513916015625,280900
2024-07-22,2964.216064453125,2964.216064453125,2978.60107421875,2946.56103515625,2978.193115234375,278700
2024-07-23,2915.368896484375,2915.368896484375,2960.5,2915.367919921875,2960.5,296300
2024-07-24,2901.951904296875,2901.951904296875,2922.030029296875,2894.2890625,2909.152099609375,306100
2024-07-25,2886.741943359375,2886.741943359375,2897.76708984375,2872.85009765625,2891.89208984375,274600
2024-07-26,2890.89697265625,2890.89697265625,2899.115966796875,2875.39599609375,2885.9951171875,278400
2024-07-29,2891.844970703125,2891.844970703125,2898.950927734375,2878.5830078125,2889.472900390625,256900
2024-07-30,2879.300048828125,2879.300048828125,2885.215087890625,2865.14892578125,2885.215087890625,262500
2024-07-31,2938.7490234375,2938.7490234375,2940.593017578125,2876.301025390625,2877.541015625,412700
2024-08-01,2932.386962890625,2932.386962890625,2947.876953125,2928.825927734375,2940.1201171875,346600
2024-08-02,2905.337890625,2905.337890625,2931.259033203125,2902.719970703125,2913.02001953125,312200
2024-08-05,2860.697998046875,2860.697998046875,2919.02490234375,2860.697998046875,2889.363037109375,355500
2024-08-06,2867.283935546875,2867.283935546875,2888.200927734375,2845.3349609375,2878.65087890625,297300
2024-08-07,2869.833984375,2869.833984375,2886.94189453125,2857.72509765625,2864.010009765625,263100
2024-08-08,2869.90087890625,2869.90087890625,2886.39892578125,2850.875,2864.758056640625,289100
2024-08-09,2862.194091796875,2862.194091796875,2887.84912109375,2862.194091796875,2879.873046875,284300
