"Date","Close"
"11/25/1975","190.78"
"11/26/1975","191.83"
"11/28/1975","189.16"
"12/1/1975","189.72"
"12/2/1975","189.42"
"12/3/1975","190.57"
"12/4/1975","191.73"
"12/5/1975","190.54"
"12/8/1975","185.82"
"12/9/1975","184.97"
"12/10/1975","184.72"
"12/11/1975","185.21"
"12/12/1975","181.85"
"12/15/1975","180.61"
"12/16/1975","179.07"
"12/17/1975","181.93"
"12/18/1975","181.46"
"12/19/1975","184.64"
"12/22/1975","184.60"
"12/23/1975","181.51"
"12/24/1975","182.65"
"12/29/1975","179.65"
"12/30/1975","180.79"
"12/31/1975","183.46"
"1/2/1976","182.94"
"1/5/1976","185.42"
"1/6/1976","184.94"
"1/7/1976","185.19"
"1/8/1976","181.44"
"1/9/1976","177.69"
"1/12/1976","179.29"
"1/13/1976","176.93"
"1/14/1976","179.35"
"1/15/1976","177.18"
"1/16/1976","176.93"
"1/19/1976","177.82"
"1/20/1976","175.29"
"1/21/1976","173.04"
"1/22/1976","170.86"
"1/23/1976","171.52"
"1/26/1976","166.80"
"1/27/1976","169.20"
"1/28/1976","170.70"
"1/29/1976","170.35"
"1/30/1976","168.67"
"2/2/1976","172.34"
"2/3/1976","172.89"
"2/4/1976","170.09"
"2/5/1976","171.99"
"2/6/1976","174.13"
"2/9/1976","175.31"
"2/10/1976","176.37"
"2/11/1976","178.73"
"2/12/1976","182.66"
"2/13/1976","182.45"
"2/17/1976","182.86"
"2/18/1976","179.43"
"2/19/1976","180.88"
"2/20/1976","180.33"
"2/23/1976","178.67"
"2/24/1976","179.48"
"2/25/1976","180.56"
"2/26/1976","178.37"
"2/27/1976","178.86"
"3/1/1976","175.93"
"3/2/1976","174.95"
"3/3/1976","175.71"
"3/4/1976","178.06"
"3/5/1976","179.13"
"3/8/1976","179.16"
"3/9/1976","181.14"
"3/10/1976","183.27"
"3/11/1976","182.81"
"3/12/1976","184.78"
"3/15/1976","182.49"
"3/16/1976","181.08"
"3/17/1976","181.85"
"3/18/1976","183.70"
"3/19/1976","183.87"
"3/22/1976","184.03"
"3/23/1976","183.88"
"3/24/1976","183.40"
"3/25/1976","184.45"
"3/26/1976","184.30"
"3/29/1976","181.80"
"3/30/1976","184.80"
"3/31/1976","184.38"
"4/1/1976","184.99"
