"Date","Close"
"1/13/2023","605.79"
"1/17/2023","609.06"
"1/18/2023","606.69"
"1/19/2023","609.58"
"1/20/2023","616.16"
"1/23/2023","618.94"
"1/24/2023","612.22"
"1/25/2023","610.12"
"1/26/2023","615.19"
"1/27/2023","608.90"
"1/30/2023","599.87"
"1/31/2023","606.06"
"2/1/2023","591.00"
"2/2/2023","587.89"
"2/3/2023","574.50"
"2/6/2023","574.19"
"2/7/2023","587.86"
"2/8/2023","592.08"
"2/9/2023","589.23"
"2/10/2023","597.60"
"2/13/2023","599.68"
"2/14/2023","597.60"
"2/15/2023","591.81"
"2/16/2023","590.62"
"2/17/2023","581.51"
"2/21/2023","584.31"
"2/22/2023","573.82"
"2/23/2023","576.18"
"2/24/2023","577.58"
"2/27/2023","577.52"
"2/28/2023","581.87"
"3/1/2023","587.87"
"3/2/2023","588.12"
"3/3/2023","595.85"
"3/6/2023","594.24"
"3/7/2023","582.01"
"3/8/2023","577.66"
"3/9/2023","570.86"
"3/10/2023","575.92"
"3/13/2023","570.80"
"3/14/2023","559.79"
"3/15/2023","540.66"
"3/16/2023","545.26"
"3/17/2023","541.62"
"3/20/2023","543.45"
"3/21/2023","548.28"
"3/22/2023","552.46"
"3/23/2023","550.16"
"3/24/2023","549.38"
"3/27/2023","562.62"
"3/28/2023","565.83"
"3/29/2023","563.22"
"3/30/2023","566.65"
"3/31/2023","574.02"
"4/3/2023","589.85"
"4/4/2023","588.35"
"4/5/2023","590.15"
"4/6/2023","588.69"
"4/10/2023","586.92"
"4/11/2023","592.03"
"4/12/2023","597.73"
"4/13/2023","593.72"
"4/14/2023","594.90"
"4/17/2023","591.39"
"4/18/2023","593.16"
"4/19/2023","583.66"
"4/20/2023","574.30"
"4/21/2023","573.90"
"4/24/2023","577.58"
"4/25/2023","567.96"
"4/26/2023","556.94"
"4/27/2023","556.26"
"4/28/2023","564.97"
"5/1/2023","560.11"
"5/2/2023","543.27"
"5/3/2023","532.07"
"5/4/2023","532.77"
"5/5/2023","545.59"
"5/8/2023","553.52"
"5/9/2023","554.17"
"5/10/2023","550.52"
"5/11/2023","540.70"
"5/12/2023","538.91"
"5/15/2023","546.38"
"5/16/2023","542.67"
"5/17/2023","549.27"
"5/18/2023","545.00"
"5/19/2023","543.42"
"5/22/2023","544.44"
"5/23/2023","546.47"
"5/24/2023","551.25"
"5/25/2023","541.43"
"5/26/2023","546.86"
"5/30/2023","532.57"
"5/31/2023","528.22"
"6/1/2023","537.41"
"6/2/2023","545.58"
"6/5/2023","547.69"
"6/6/2023","548.20"
"6/7/2023","549.01"
"6/8/2023","545.51"
"6/9/2023","539.81"
"6/12/2023","527.39"
"6/13/2023","536.64"
"6/14/2023","533.35"
"6/15/2023","547.97"
"6/16/2023","557.22"
"6/20/2023","550.61"
"6/21/2023","559.92"
"6/22/2023","547.04"
"6/23/2023","541.56"
"6/26/2023","542.64"
"6/27/2023","533.71"
"6/28/2023","535.38"
"6/29/2023","535.55"
"6/30/2023","540.46"
"7/3/2023","536.66"
"7/5/2023","545.76"
"7/6/2023","544.14"
"7/7/2023","551.84"
"7/10/2023","549.89"
"7/11/2023","557.68"
"7/12/2023","559.22"
"7/13/2023","565.42"
"7/14/2023","562.52"
"7/17/2023","555.83"
"7/18/2023","564.20"
"7/19/2023","567.82"
"7/20/2023","569.89"
"7/21/2023","574.72"
"7/24/2023","586.05"
"7/25/2023","588.87"
"7/26/2023","585.22"
"7/27/2023","588.41"
"7/28/2023","590.94"
"7/31/2023","593.40"
"8/1/2023","591.68"
"8/2/2023","580.71"
"8/3/2023","587.40"
"8/4/2023","591.69"
"8/7/2023","588.32"
"8/8/2023","590.50"
"8/9/2023","597.70"
"8/10/2023","591.90"
"8/11/2023","590.75"
"8/14/2023","586.34"
"8/15/2023","577.46"
"8/16/2023","573.56"
"8/17/2023","577.18"
"8/18/2023","582.04"
"8/21/2023","579.51"
"8/22/2023","578.13"
"8/23/2023","577.75"
"8/24/2023","579.09"
"8/25/2023","585.02"
"8/28/2023","585.12"
"8/29/2023","586.73"
"8/30/2023","586.77"
"8/31/2023","591.42"
