"Date","Close"
"6/11/1999","161.49"
"6/14/1999","161.66"
"6/15/1999","161.69"
"6/16/1999","159.32"
"6/17/1999","159.99"
"6/18/1999","159.86"
"6/21/1999","158.31"
"6/22/1999","157.80"
"6/23/1999","160.25"
"6/24/1999","159.50"
"6/25/1999","159.62"
"6/28/1999","158.64"
"6/29/1999","159.79"
"6/30/1999","163.36"
"7/1/1999","162.65"
"7/2/1999","162.62"
"7/6/1999","161.57"
"7/7/1999","162.00"
"7/8/1999","162.19"
"7/9/1999","162.78"
"7/12/1999","162.92"
"7/13/1999","163.96"
"7/14/1999","163.67"
"7/15/1999","165.23"
"7/16/1999","165.87"
"7/19/1999","166.05"
"7/20/1999","162.83"
"7/21/1999","163.49"
"7/22/1999","165.91"
"7/23/1999","170.42"
"7/26/1999","169.34"
"7/27/1999","168.00"
"7/28/1999","168.81"
"7/29/1999","170.60"
"7/30/1999","169.17"
"8/2/1999","171.20"
"8/3/1999","170.92"
"8/4/1999","172.94"
"8/5/1999","173.63"
"8/6/1999","175.70"
"8/9/1999","177.69"
"8/10/1999","178.35"
"8/11/1999","178.75"
"8/12/1999","177.56"
"8/13/1999","178.93"
"8/16/1999","178.23"
"8/17/1999","179.92"
"8/18/1999","179.42"
"8/19/1999","181.11"
"8/20/1999","180.93"
"8/23/1999","181.40"
"8/24/1999","179.84"
"8/25/1999","176.44"
"8/26/1999","177.35"
"8/27/1999","178.12"
"8/30/1999","180.74"
"8/31/1999","181.62"
"9/1/1999","181.25"
"9/2/1999","178.25"
"9/3/1999","180.50"
"9/7/1999","184.87"
"9/8/1999","184.51"
"9/9/1999","187.80"
"9/10/1999","189.15"
"9/13/1999","190.31"
"9/14/1999","188.38"
"9/15/1999","187.63"
"9/16/1999","187.80"
"9/17/1999","188.77"
"9/20/1999","186.92"
"9/21/1999","186.52"
"9/22/1999","187.36"
"9/23/1999","191.76"
"9/24/1999","191.84"
"9/27/1999","192.47"
"9/28/1999","192.29"
"9/29/1999","192.98"
"9/30/1999","191.06"
"10/1/1999","191.07"
"10/4/1999","187.39"
"10/5/1999","185.69"
"10/6/1999","185.01"
"10/7/1999","182.04"
"10/8/1999","175.81"
"10/11/1999","178.08"
"10/12/1999","184.31"
"10/13/1999","187.73"
"10/14/1999","184.41"
"10/15/1999","186.54"
"10/18/1999","185.89"
"10/19/1999","185.54"
"10/20/1999","185.09"
"10/21/1999","185.60"
"10/22/1999","188.99"
"10/25/1999","188.40"
"10/26/1999","187.21"
"10/27/1999","186.52"
"10/28/1999","180.91"
"10/29/1999","181.39"
"11/1/1999","183.60"
"11/2/1999","182.79"
"11/3/1999","184.25"
"11/4/1999","185.93"
"11/5/1999","185.74"
"11/8/1999","186.29"
"11/9/1999","189.67"
"11/10/1999","191.75"
"11/11/1999","191.10"
"11/12/1999","193.84"
"11/15/1999","194.98"
"11/16/1999","195.85"
"11/17/1999","197.40"
"11/18/1999","193.92"
"11/19/1999","196.55"
"11/22/1999","198.92"
"11/23/1999","197.04"
"11/24/1999","198.31"
"11/26/1999","197.98"
"11/29/1999","194.77"
"11/30/1999","189.66"
"12/1/1999","190.98"
"12/2/1999","194.50"
"12/3/1999","194.02"
"12/6/1999","196.77"
"12/7/1999","194.64"
"12/8/1999","195.08"
"12/9/1999","192.23"
"12/10/1999","189.49"
"12/13/1999","189.72"
"12/14/1999","192.11"
"12/15/1999","193.99"
"12/16/1999","197.22"
"12/17/1999","197.77"
"12/20/1999","197.73"
"12/21/1999","196.50"
"12/22/1999","193.81"
"12/23/1999","195.24"
"12/27/1999","195.90"
"12/28/1999","197.57"
"12/29/1999","197.28"
"12/30/1999","194.54"
"12/31/1999","194.54"
"1/3/2000","194.22"
"1/4/2000","192.37"
"1/5/2000","190.52"
"1/6/2000","190.42"
"1/7/2000","188.55"
"1/10/2000","189.83"
"1/11/2000","193.46"
"1/12/2000","195.76"
"1/13/2000","197.15"
"1/14/2000","202.08"
"1/18/2000","205.86"
"1/19/2000","206.89"
"1/20/2000","208.31"
"1/21/2000","208.46"
"1/24/2000","206.75"
"1/25/2000","209.00"
"1/26/2000","206.59"
"1/27/2000","205.00"
"1/28/2000","204.44"
"1/31/2000","206.37"
"2/1/2000","209.34"
"2/2/2000","206.90"
"2/3/2000","208.72"
"2/4/2000","212.21"
"2/7/2000","208.98"
"2/8/2000","205.60"
"2/9/2000","208.30"
"2/10/2000","211.08"
"2/11/2000","210.64"
"2/14/2000","212.78"
"2/15/2000","212.44"
"2/16/2000","213.03"
"2/17/2000","210.68"
"2/18/2000","209.76"
"2/22/2000","210.57"
"2/23/2000","211.44"
"2/24/2000","213.57"
"2/25/2000","214.63"
"2/28/2000","214.23"
"2/29/2000","216.01"
"3/1/2000","222.51"
"3/2/2000","222.17"
"3/3/2000","221.94"
"3/6/2000","224.61"
"3/7/2000","230.40"
"3/8/2000","217.79"
"3/9/2000","219.02"
"3/10/2000","216.83"
"3/13/2000","216.87"
"3/14/2000","216.00"
"3/15/2000","213.17"
"3/16/2000","214.01"
"3/17/2000","213.67"
"3/20/2000","207.03"
"3/21/2000","208.22"
"3/22/2000","207.42"
"3/23/2000","206.99"
"3/24/2000","209.33"
"3/27/2000","209.15"
"3/28/2000","207.42"
"3/29/2000","203.92"
"3/30/2000","205.02"
"3/31/2000","206.88"
"4/3/2000","204.68"
"4/4/2000","199.53"
"4/5/2000","201.23"
"4/6/2000","200.08"
"4/7/2000","198.06"
"4/10/2000","193.10"
"4/11/2000","193.39"
"4/12/2000","199.38"
"4/13/2000","199.48"
"4/14/2000","197.37"
"4/17/2000","198.90"
"4/18/2000","200.12"
"4/19/2000","204.19"
"4/20/2000","204.27"
"4/24/2000","205.01"
"4/25/2000","202.86"
"4/26/2000","200.26"
"4/27/2000","202.06"
"4/28/2000","203.21"
"5/1/2000","205.46"
"5/2/2000","210.23"
"5/3/2000","208.61"
"5/4/2000","209.92"
"5/5/2000","209.60"
"5/8/2000","212.69"
"5/9/2000","215.13"
"5/10/2000","215.23"
"5/11/2000","219.03"
"5/12/2000","220.66"
"5/15/2000","221.52"
"5/16/2000","222.13"
"5/17/2000","222.44"
"5/18/2000","225.58"
"5/19/2000","224.78"
"5/22/2000","220.74"
"5/23/2000","221.15"
"5/24/2000","226.46"
"5/25/2000","229.02"
"5/26/2000","227.72"
"5/30/2000","227.76"
"5/31/2000","223.20"
"6/1/2000","226.20"
"6/2/2000","227.25"
"6/5/2000","226.18"
"6/6/2000","226.15"
"6/7/2000","224.20"
"6/8/2000","224.36"
"6/9/2000","225.71"
"6/12/2000","229.30"
"6/13/2000","231.28"
"6/14/2000","230.79"
"6/15/2000","231.04"
"6/16/2000","227.39"
"6/19/2000","223.90"
"6/20/2000","227.94"
"6/21/2000","231.91"
"6/22/2000","236.21"
"6/23/2000","235.59"
"6/26/2000","233.74"
"6/27/2000","236.02"
"6/28/2000","234.34"
"6/29/2000","237.83"
"6/30/2000","235.71"
"7/3/2000","235.40"
"7/5/2000","226.71"
"7/6/2000","223.82"
"7/7/2000","225.70"
"7/10/2000","223.37"
"7/11/2000","223.69"
"7/12/2000","223.99"
"7/13/2000","227.08"
"7/14/2000","225.55"
"7/17/2000","222.79"
"7/18/2000","226.93"
"7/19/2000","224.74"
"7/20/2000","222.84"
"7/21/2000","218.40"
"7/24/2000","214.73"
"7/25/2000","214.02"
"7/26/2000","214.40"
"7/27/2000","215.77"
"7/28/2000","216.55"
"7/31/2000","213.33"
"8/1/2000","215.32"
"8/2/2000","218.50"
"8/3/2000","219.71"
"8/4/2000","224.18"
"8/7/2000","220.23"
"8/8/2000","221.51"
"8/9/2000","225.71"
"8/10/2000","229.31"
"8/11/2000","228.88"
"8/14/2000","229.93"
"8/15/2000","229.03"
"8/16/2000","230.22"
"8/17/2000","231.93"
"8/18/2000","233.41"
"8/21/2000","236.81"
"8/22/2000","232.73"
"8/23/2000","237.03"
"8/24/2000","235.74"
"8/25/2000","237.81"
"8/28/2000","240.99"
"8/29/2000","241.81"
"8/30/2000","244.71"
"8/31/2000","244.40"
"9/1/2000","245.31"
"9/5/2000","248.39"
"9/6/2000","252.61"
"9/7/2000","255.00"
"9/8/2000","247.50"
"9/11/2000","253.85"
"9/12/2000","250.12"
"9/13/2000","246.51"
"9/14/2000","247.38"
"9/15/2000","252.69"
"9/18/2000","255.91"
"9/19/2000","253.35"
"9/20/2000","253.53"
"9/21/2000","249.56"
"9/22/2000","244.04"
"9/25/2000","241.06"
"9/26/2000","241.03"
"9/27/2000","241.69"
"9/28/2000","235.03"
"9/29/2000","237.48"
"10/2/2000","243.54"
"10/3/2000","243.45"
"10/4/2000","240.83"
"10/5/2000","236.71"
"10/6/2000","236.85"
"10/9/2000","241.46"
"10/10/2000","247.87"
"10/11/2000","250.66"
"10/12/2000","261.27"
"10/13/2000","253.16"
"10/16/2000","245.46"
"10/17/2000","245.16"
"10/18/2000","244.03"
"10/19/2000","240.17"
"10/20/2000","243.54"
"10/23/2000","246.77"
"10/24/2000","244.54"
"10/25/2000","241.16"
"10/26/2000","242.35"
"10/27/2000","237.69"
"10/30/2000","237.26"
"10/31/2000","236.71"
"11/1/2000","239.39"
"11/2/2000","237.70"
"11/3/2000","239.54"
"11/6/2000","239.95"
"11/7/2000","243.22"
"11/8/2000","244.14"
"11/9/2000","247.45"
"11/10/2000","247.19"
"11/13/2000","249.32"
"11/14/2000","252.96"
"11/15/2000","258.08"
"11/16/2000","254.23"
"11/17/2000","257.99"
"11/20/2000","260.27"
"11/21/2000","261.00"
"11/22/2000","262.65"
"11/24/2000","262.91"
"11/27/2000","261.94"
"11/28/2000","255.05"
"11/29/2000","256.30"
"11/30/2000","256.38"
"12/1/2000","249.93"
"12/4/2000","252.39"
"12/5/2000","245.98"
"12/6/2000","253.48"
"12/7/2000","249.87"
"12/8/2000","246.66"
"12/11/2000","254.37"
"12/12/2000","246.91"
"12/13/2000","239.66"
"12/14/2000","234.48"
"12/15/2000","241.81"
"12/18/2000","245.33"
"12/19/2000","244.84"
"12/20/2000","236.99"
"12/21/2000","239.66"
"12/22/2000","238.81"
"12/26/2000","241.45"
"12/27/2000","242.76"
"12/28/2000","240.51"
