"Date","Close"
"9/30/2011","591.00"
"10/3/2011","585.62"
"10/4/2011","576.01"
"10/5/2011","592.03"
"10/6/2011","606.52"
"10/7/2011","606.62"
"10/10/2011","619.06"
"10/11/2011","624.65"
"10/12/2011","625.46"
"10/13/2011","622.74"
"10/14/2011","637.90"
"10/17/2011","632.90"
"10/18/2011","637.22"
"10/19/2011","626.47"
"10/20/2011","624.66"
"10/21/2011","630.63"
"10/24/2011","645.45"
"10/25/2011","649.25"
"10/26/2011","637.76"
"10/27/2011","657.14"
"10/28/2011","652.55"
"10/31/2011","647.96"
"11/1/2011","641.69"
"11/2/2011","643.03"
"11/3/2011","651.01"
"11/4/2011","653.71"
"11/7/2011","660.25"
"11/8/2011","665.59"
"11/9/2011","657.29"
"11/10/2011","661.36"
"11/11/2011","665.92"
"11/14/2011","661.11"
"11/15/2011","666.68"
"11/16/2011","672.89"
"11/17/2011","653.62"
"11/18/2011","648.52"
"11/21/2011","641.94"
"11/22/2011","648.26"
"11/23/2011","638.31"
"11/25/2011","636.12"
"11/28/2011","644.84"
"11/29/2011","653.49"
"11/30/2011","658.02"
"12/1/2011","654.44"
"12/2/2011","658.32"
"12/5/2011","657.52"
"12/6/2011","659.70"
"12/7/2011","653.57"
"12/8/2011","645.98"
"12/9/2011","647.12"
"12/12/2011","638.93"
"12/13/2011","648.24"
"12/14/2011","621.93"
"12/15/2011","618.23"
"12/16/2011","617.90"
"12/19/2011","619.50"
"12/20/2011","634.48"
"12/21/2011","640.91"
"12/22/2011","645.03"
"12/23/2011","645.88"
"12/27/2011","653.35"
"12/28/2011","645.44"
"12/29/2011","645.81"
"12/30/2011","644.91"
"1/3/2012","666.55"
"1/4/2012","670.15"
"1/5/2012","661.32"
"1/6/2012","661.90"
"1/9/2012","662.57"
"1/10/2012","668.43"
"1/11/2012","663.49"
"1/12/2012","655.23"
"1/13/2012","651.54"
"1/17/2012","659.56"
"1/18/2012","657.31"
"1/19/2012","659.77"
"1/20/2012","652.01"
"1/23/2012","658.85"
"1/24/2012","658.84"
"1/25/2012","661.51"
"1/26/2012","664.92"
"1/27/2012","666.64"
"1/30/2012","661.22"
"1/31/2012","660.68"
"2/1/2012","660.76"
"2/2/2012","657.71"
"2/3/2012","666.43"
"2/6/2012","668.53"
"2/7/2012","672.96"
"2/8/2012","674.96"
"2/9/2012","680.37"
"2/10/2012","673.37"
"2/13/2012","680.10"
"2/14/2012","678.60"
"2/15/2012","682.84"
"2/16/2012","686.40"
"2/17/2012","688.44"
"2/21/2012","699.92"
"2/22/2012","703.11"
"2/23/2012","707.74"
"2/24/2012","715.52"
"2/27/2012","711.62"
"2/28/2012","703.46"
"2/29/2012","703.50"
"3/1/2012","713.18"
"3/2/2012","704.37"
"3/5/2012","703.43"
"3/6/2012","692.61"
"3/7/2012","697.62"
"3/8/2012","703.06"
"3/9/2012","707.22"
"3/12/2012","704.27"
"3/13/2012","708.93"
"3/14/2012","703.02"
"3/15/2012","700.85"
"3/16/2012","710.37"
"3/19/2012","712.31"
"3/20/2012","701.53"
"3/21/2012","703.01"
"3/22/2012","695.57"
"3/23/2012","703.33"
"3/26/2012","705.29"
"3/27/2012","704.24"
"3/28/2012","695.61"
"3/29/2012","683.72"
"3/30/2012","688.71"
"4/2/2012","700.40"
"4/3/2012","697.56"
"4/4/2012","683.50"
"4/5/2012","689.14"
"4/9/2012","684.85"
"4/10/2012","674.42"
"4/11/2012","679.53"
"4/12/2012","687.36"
"4/13/2012","682.17"
"4/16/2012","675.59"
"4/17/2012","678.77"
"4/18/2012","671.58"
"4/19/2012","672.63"
"4/20/2012","676.38"
"4/23/2012","674.44"
"4/24/2012","674.83"
"4/25/2012","677.57"
"4/26/2012","682.08"
"4/27/2012","684.45"
"4/30/2012","684.88"
"5/1/2012","687.61"
"5/2/2012","678.65"
"5/3/2012","669.36"
"5/4/2012","653.60"
"5/7/2012","652.27"
"5/8/2012","648.60"
"5/9/2012","648.28"
"5/10/2012","647.50"
"5/11/2012","642.58"
"5/14/2012","635.77"
"5/15/2012","636.10"
"5/16/2012","633.40"
"5/17/2012","630.62"
"5/18/2012","629.50"
"5/21/2012","633.68"
"5/22/2012","628.23"
"5/23/2012","616.29"
"5/24/2012","618.78"
"5/25/2012","620.51"
"5/29/2012","617.67"
"5/30/2012","603.28"
"5/31/2012","596.20"
"6/1/2012","580.99"
"6/4/2012","584.39"
"6/5/2012","585.22"
"6/6/2012","593.06"
"6/7/2012","592.05"
"6/8/2012","588.17"
"6/11/2012","582.43"
"6/12/2012","581.02"
"6/13/2012","576.87"
"6/14/2012","581.87"
"6/15/2012","582.62"
"6/18/2012","581.45"
"6/19/2012","586.31"
"6/20/2012","575.29"
"6/21/2012","559.00"
"6/22/2012","563.72"
"6/25/2012","567.60"
"6/26/2012","572.64"
"6/27/2012","577.00"
"6/28/2012","567.47"
"6/29/2012","599.44"
"7/2/2012","597.40"
"7/3/2012","618.00"
"7/5/2012","620.15"
"7/6/2012","605.15"
"7/9/2012","615.94"
"7/10/2012","605.91"
"7/11/2012","612.44"
"7/12/2012","614.91"
"7/13/2012","621.19"
"7/16/2012","630.63"
"7/17/2012","632.52"
"7/18/2012","639.75"
"7/19/2012","654.73"
"7/20/2012","651.87"
"7/23/2012","633.47"
"7/24/2012","630.18"
"7/25/2012","633.92"
"7/26/2012","635.43"
"7/27/2012","641.77"
"7/30/2012","644.60"
"7/31/2012","635.82"
"8/1/2012","637.61"
"8/2/2012","630.33"
"8/3/2012","647.65"
"8/6/2012","650.34"
"8/7/2012","657.51"
"8/8/2012","658.72"
"8/9/2012","661.65"
"8/10/2012","656.21"
"8/13/2012","653.61"
"8/14/2012","655.53"
"8/15/2012","662.14"
"8/16/2012","667.57"
"8/17/2012","667.56"
"8/20/2012","669.27"
"8/21/2012","675.55"
"8/22/2012","676.69"
"8/23/2012","674.13"
"8/24/2012","670.51"
"8/27/2012","666.96"
"8/28/2012","668.50"
"8/29/2012","668.71"
"8/30/2012","666.96"
"8/31/2012","675.03"
"9/4/2012","672.55"
"9/5/2012","668.72"
"9/6/2012","671.72"
"9/7/2012","676.64"
"9/10/2012","677.88"
"9/11/2012","681.05"
"9/12/2012","682.79"
"9/13/2012","687.22"
"9/14/2012","694.21"
"9/17/2012","678.68"
"9/18/2012","670.13"
"9/19/2012","656.73"
"9/20/2012","658.35"
"9/21/2012","663.97"
"9/24/2012","657.68"
"9/25/2012","658.66"
"9/26/2012","651.87"
"9/27/2012","660.26"
"9/28/2012","665.73"
"10/1/2012","666.97"
"10/2/2012","664.18"
"10/3/2012","648.90"
"10/4/2012","665.19"
"10/5/2012","659.63"
"10/8/2012","656.64"
"10/9/2012","667.25"
"10/10/2012","664.76"
"10/11/2012","671.84"
"10/12/2012","665.31"
"10/15/2012","663.08"
"10/16/2012","664.24"
"10/17/2012","664.94"
"10/18/2012","665.13"
"10/19/2012","656.05"
"10/22/2012","648.50"
"10/23/2012","639.30"
"10/24/2012","636.75"
"10/25/2012","637.47"
"10/26/2012","638.97"
"10/29/2012","636.39"
"10/30/2012","635.79"
"10/31/2012","637.74"
"11/1/2012","638.86"
"11/2/2012","626.07"
"11/5/2012","629.85"
"11/6/2012","644.61"
"11/7/2012","629.00"
"11/8/2012","631.53"
"11/9/2012","636.41"
"11/12/2012","634.52"
"11/13/2012","633.32"
"11/14/2012","637.39"
"11/15/2012","634.10"
"11/16/2012","637.01"
"11/19/2012","650.58"
"11/20/2012","642.72"
"11/21/2012","646.01"
"11/23/2012","649.80"
"11/26/2012","646.99"
"11/27/2012","645.96"
"11/28/2012","642.59"
"11/29/2012","649.34"
"11/30/2012","650.05"
"12/3/2012","650.78"
"12/4/2012","644.95"
"12/5/2012","643.26"
"12/6/2012","635.69"
"12/7/2012","632.88"
"12/10/2012","631.40"
"12/11/2012","631.93"
"12/12/2012","637.05"
"12/13/2012","631.38"
"12/14/2012","637.14"
"12/17/2012","636.92"
"12/18/2012","640.18"
"12/19/2012","644.73"
"12/20/2012","643.49"
"12/21/2012","639.09"
"12/24/2012","637.84"
"12/26/2012","646.31"
"12/27/2012","645.78"
"12/28/2012","644.43"
"12/31/2012","646.58"
"1/2/2013","652.56"
"1/3/2013","650.05"
"1/4/2013","646.71"
"1/7/2013","648.69"
"1/8/2013","650.18"
"1/9/2013","649.31"
"1/10/2013","653.11"
"1/11/2013","649.58"
"1/14/2013","655.19"
"1/15/2013","652.18"
"1/16/2013","653.31"
"1/17/2013","658.21"
"1/18/2013","660.83"
"1/22/2013","664.07"
"1/23/2013","661.98"
"1/24/2013","664.22"
"1/25/2013","662.75"
"1/28/2013","665.33"
"1/29/2013","670.51"
"1/30/2013","675.95"
"1/31/2013","675.37"
"2/1/2013","679.05"
"2/4/2013","673.87"
"2/5/2013","676.70"
"2/6/2013","676.14"
"2/7/2013","674.01"
"2/8/2013","678.14"
"2/11/2013","677.66"
"2/12/2013","678.90"
"2/13/2013","679.20"
"2/14/2013","679.37"
"2/15/2013","675.95"
"2/19/2013","675.63"
"2/20/2013","668.28"
"2/21/2013","657.31"
"2/22/2013","658.12"
"2/25/2013","658.64"
"2/26/2013","653.56"
"2/27/2013","650.13"
"2/28/2013","648.21"
"3/1/2013","642.65"
"3/4/2013","640.41"
"3/5/2013","645.94"
"3/6/2013","641.74"
"3/7/2013","646.65"
"3/8/2013","648.81"
"3/11/2013","648.72"
"3/12/2013","649.62"
"3/13/2013","647.17"
"3/14/2013","650.23"
"3/15/2013","652.50"
"3/18/2013","650.30"
"3/19/2013","643.16"
"3/20/2013","648.70"
"3/21/2013","644.55"
"3/22/2013","646.50"
"3/25/2013","649.03"
"3/26/2013","654.54"
"3/27/2013","657.78"
"3/28/2013","655.05"
"4/1/2013","653.10"
"4/2/2013","651.87"
"4/3/2013","638.67"
"4/4/2013","633.00"
"4/5/2013","628.26"
"4/8/2013","632.31"
"4/9/2013","637.09"
"4/10/2013","636.03"
"4/11/2013","631.61"
"4/12/2013","623.16"
"4/15/2013","608.83"
"4/16/2013","609.91"
"4/17/2013","600.97"
"4/18/2013","606.01"
"4/19/2013","607.50"
"4/22/2013","609.10"
"4/23/2013","607.11"
"4/24/2013","614.65"
"4/25/2013","625.15"
"4/26/2013","622.29"
"4/29/2013","629.99"
"4/30/2013","624.44"
"5/1/2013","611.06"
"5/2/2013","622.62"
"5/3/2013","631.08"
"5/6/2013","632.74"
"5/7/2013","630.47"
"5/8/2013","632.85"
"5/9/2013","634.91"
"5/10/2013","629.36"
"5/13/2013","627.87"
"5/14/2013","625.54"
"5/15/2013","624.91"
"5/16/2013","627.99"
"5/17/2013","632.05"
"5/20/2013","635.02"
"5/21/2013","631.02"
"5/22/2013","625.96"
"5/23/2013","624.86"
"5/24/2013","624.40"
"5/28/2013","630.57"
"5/29/2013","623.35"
"5/30/2013","622.46"
"5/31/2013","615.46"
"6/3/2013","622.56"
"6/4/2013","625.64"
"6/5/2013","626.58"
"6/6/2013","628.70"
"6/7/2013","631.05"
"6/10/2013","626.86"
"6/11/2013","622.42"
"6/12/2013","623.62"
"6/13/2013","626.36"
"6/14/2013","631.24"
"6/17/2013","630.52"
"6/18/2013","633.01"
"6/19/2013","635.84"
"6/20/2013","616.46"
"6/21/2013","610.04"
"6/24/2013","610.30"
"6/25/2013","611.83"
"6/26/2013","610.93"
"6/27/2013","615.88"
"6/28/2013","611.30"
"7/1/2013","616.02"
"7/2/2013","621.03"
"7/3/2013","629.38"
"7/5/2013","634.02"
"7/8/2013","634.83"
"7/9/2013","637.17"
"7/10/2013","644.31"
"7/11/2013","641.56"
"7/12/2013","644.63"
"7/15/2013","644.40"
"7/16/2013","645.99"
"7/17/2013","646.65"
"7/18/2013","651.05"
"7/19/2013","650.66"
"7/22/2013","648.43"
"7/23/2013","648.62"
"7/24/2013","642.10"
"7/25/2013","640.68"
"7/26/2013","636.81"
"7/29/2013","636.48"
"7/30/2013","632.09"
"7/31/2013","638.64"
"8/1/2013","646.77"
"8/2/2013","642.74"
"8/5/2013","639.59"
"8/6/2013","634.83"
"8/7/2013","629.70"
"8/8/2013","627.95"
"8/9/2013","634.71"
"8/12/2013","638.88"
"8/13/2013","641.23"
"8/14/2013","643.68"
"8/15/2013","648.86"
"8/16/2013","649.92"
"8/19/2013","649.52"
"8/20/2013","645.45"
"8/21/2013","642.30"
"8/22/2013","643.29"
"8/23/2013","649.40"
"8/26/2013","650.66"
"8/27/2013","662.96"
"8/28/2013","668.60"
"8/29/2013","663.48"
"8/30/2013","657.05"
"9/3/2013","660.66"
"9/4/2013","656.07"
"9/5/2013","657.07"
"9/6/2013","664.33"
"9/9/2013","657.13"
"9/10/2013","647.13"
"9/11/2013","647.51"
"9/12/2013","652.26"
"9/13/2013","650.02"
"9/16/2013","644.19"
"9/17/2013","636.30"
"9/18/2013","645.92"
"9/19/2013","643.27"
"9/20/2013","638.63"
"9/23/2013","633.42"
"9/24/2013","632.59"
"9/25/2013","633.82"
"9/26/2013","637.03"
"9/27/2013","636.39"
"9/30/2013","632.40"
"10/1/2013","629.49"
"10/2/2013","637.18"
"10/3/2013","635.73"
"10/4/2013","637.24"
"10/7/2013","638.02"
"10/8/2013","640.42"
"10/9/2013","633.36"
"10/10/2013","642.05"
"10/11/2013","638.45"
"10/14/2013","639.44"
"10/15/2013","636.38"
"10/16/2013","641.27"
"10/17/2013","634.96"
"10/18/2013","638.62"
"10/21/2013","634.81"
"10/22/2013","632.65"
"10/23/2013","623.91"
"10/24/2013","622.84"
"10/25/2013","624.36"
"10/28/2013","629.69"
"10/29/2013","627.67"
"10/30/2013","627.21"
"10/31/2013","622.52"
"11/1/2013","612.24"
"11/4/2013","610.66"
"11/5/2013","606.77"
"11/6/2013","609.73"
"11/7/2013","605.02"
"11/8/2013","609.95"
"11/11/2013","614.20"
"11/12/2013","609.25"
"11/13/2013","613.70"
"11/14/2013","616.80"
"11/15/2013","616.92"
"11/18/2013","613.95"
"11/19/2013","611.67"
"11/20/2013","614.19"
"11/21/2013","622.23"
"11/22/2013","624.37"
"11/25/2013","622.58"
"11/26/2013","622.40"
"11/27/2013","620.76"
"11/29/2013","620.12"
"12/2/2013","623.53"
"12/3/2013","629.81"
"12/4/2013","631.85"
"12/5/2013","630.16"
"12/6/2013","631.94"
"12/9/2013","628.35"
"12/10/2013","630.05"
"12/11/2013","629.95"
"12/12/2013","626.38"
"12/13/2013","623.59"
"12/16/2013","627.39"
"12/17/2013","624.29"
"12/18/2013","627.88"
"12/19/2013","632.00"
"12/20/2013","637.10"
"12/23/2013","635.61"
"12/24/2013","637.04"
"12/26/2013","637.76"
"12/27/2013","640.67"
"12/30/2013","635.79"
"12/31/2013","632.29"
"1/2/2014","620.36"
"1/3/2014","614.43"
"1/6/2014","613.84"
"1/7/2014","615.22"
"1/8/2014","610.67"
"1/9/2014","605.81"
"1/10/2014","610.30"
"1/13/2014","609.48"
"1/14/2014","610.17"
"1/15/2014","614.72"
"1/16/2014","613.44"
"1/17/2014","615.56"
"1/21/2014","616.41"
"1/22/2014","623.24"
"1/23/2014","623.60"
"1/24/2014","624.87"
"1/27/2014","618.31"
"1/28/2014","623.91"
"1/29/2014","626.91"
"1/30/2014","626.64"
"1/31/2014","622.26"
"2/3/2014","619.11"
"2/4/2014","623.44"
"2/5/2014","624.11"
"2/6/2014","626.71"
"2/7/2014","635.11"
"2/10/2014","632.49"
"2/11/2014","634.83"
"2/12/2014","636.22"
"2/13/2014","637.91"
"2/14/2014","640.06"
"2/18/2014","649.79"
"2/19/2014","653.38"
"2/20/2014","652.78"
"2/21/2014","650.88"
"2/24/2014","652.52"
"2/25/2014","649.07"
"2/26/2014","649.64"
"2/27/2014","647.07"
"2/28/2014","649.64"
"3/3/2014","660.22"
"3/4/2014","655.96"
"3/5/2014","648.57"
"3/6/2014","650.66"
"3/7/2014","653.24"
"3/10/2014","646.84"
"3/11/2014","645.73"
"3/12/2014","641.11"
"3/13/2014","639.20"
"3/14/2014","644.05"
"3/17/2014","637.19"
"3/18/2014","642.18"
"3/19/2014","641.71"
"3/20/2014","639.54"
"3/21/2014","641.09"
"3/24/2014","641.49"
"3/25/2014","642.41"
"3/26/2014","643.32"
"3/27/2014","649.55"
"3/28/2014","650.67"
"3/31/2014","648.86"
"4/1/2014","640.83"
"4/2/2014","637.04"
"4/3/2014","642.54"
"4/4/2014","645.19"
"4/7/2014","642.37"
"4/8/2014","650.89"
"4/9/2014","654.22"
"4/10/2014","653.10"
"4/11/2014","652.26"
"4/14/2014","658.04"
"4/15/2014","658.46"
"4/16/2014","659.62"
"4/17/2014","661.29"
"4/21/2014","660.71"
"4/22/2014","657.81"
"4/23/2014","657.49"
"4/24/2014","661.49"
"4/25/2014","657.70"
"4/28/2014","654.77"
"4/29/2014","658.84"
"4/30/2014","652.51"
"5/1/2014","648.61"
"5/2/2014","650.94"
"5/5/2014","648.94"
"5/6/2014","648.99"
"5/7/2014","651.43"
"5/8/2014","649.58"
"5/9/2014","647.30"
"5/12/2014","648.97"
"5/13/2014","652.03"
"5/14/2014","655.23"
"5/15/2014","652.04"
"5/16/2014","652.86"
"5/19/2014","653.80"
"5/20/2014","654.04"
"5/21/2014","658.35"
"5/22/2014","657.17"
"5/23/2014","658.41"
"5/27/2014","655.44"
"5/28/2014","652.84"
"5/29/2014","654.26"
"5/30/2014","649.63"
"6/2/2014","648.46"
"6/3/2014","647.60"
"6/4/2014","645.99"
"6/5/2014","646.63"
"6/6/2014","646.63"
"6/9/2014","651.28"
"6/10/2014","648.05"
"6/11/2014","647.54"
"6/12/2014","658.55"
"6/13/2014","660.46"
"6/16/2014","661.32"
"6/17/2014","661.92"
"6/18/2014","663.39"
"6/19/2014","668.03"
"6/20/2014","668.86"
"6/23/2014","665.75"
"6/24/2014","667.19"
"6/25/2014","666.62"
"6/26/2014","664.13"
"6/27/2014","663.44"
"6/30/2014","658.57"
"7/1/2014","657.68"
"7/2/2014","654.56"
"7/3/2014","653.30"
"7/7/2014","647.81"
"7/8/2014","643.87"
"7/9/2014","638.60"
"7/10/2014","638.91"
"7/11/2014","630.72"
"7/14/2014","632.27"
"7/15/2014","627.84"
"7/16/2014","630.20"
"7/17/2014","633.73"
"7/18/2014","630.92"
"7/21/2014","633.29"
"7/22/2014","631.45"
"7/23/2014","634.01"
"7/24/2014","630.91"
"7/25/2014","634.17"
"7/28/2014","631.89"
"7/29/2014","630.23"
"7/30/2014","627.20"
"7/31/2014","621.70"
"8/1/2014","617.50"
"8/4/2014","620.23"
"8/5/2014","616.04"
"8/6/2014","618.26"
"8/7/2014","619.11"
"8/8/2014","617.07"
"8/11/2014","618.20"
"8/12/2014","612.06"
"8/13/2014","613.31"
"8/14/2014","602.55"
"8/15/2014","607.45"
"8/18/2014","600.33"
"8/19/2014","599.45"
"8/20/2014","601.32"
"8/21/2014","603.72"
"8/22/2014","602.97"
"8/25/2014","603.04"
"8/26/2014","604.81"
"8/27/2014","605.58"
"8/28/2014","606.84"
"8/29/2014","610.92"
"9/2/2014","598.85"
"9/3/2014","607.35"
"9/4/2014","603.29"
"9/5/2014","600.35"
"9/8/2014","597.20"
"9/9/2014","594.87"
"9/10/2014","589.30"
"9/11/2014","588.72"
"9/12/2014","585.66"
"9/15/2014","586.30"
"9/16/2014","592.20"
"9/17/2014","590.90"
"9/18/2014","583.82"
"9/19/2014","583.00"
"9/22/2014","577.77"
"9/23/2014","578.30"
"9/24/2014","581.50"
"9/25/2014","580.97"
"9/26/2014","582.52"
"9/29/2014","586.96"
"9/30/2014","574.29"
"10/1/2014","573.08"
"10/2/2014","570.00"
"10/3/2014","565.79"
"10/6/2014","570.22"
"10/7/2014","567.13"
"10/8/2014","561.33"
"10/9/2014","555.51"
"10/10/2014","554.29"
"10/13/2014","554.28"
"10/14/2014","539.84"
"10/15/2014","533.56"
"10/16/2014","538.60"
"10/17/2014","540.23"
"10/20/2014","537.24"
"10/21/2014","541.03"
"10/22/2014","534.96"
"10/23/2014","541.93"
"10/24/2014","537.10"
"10/27/2014","537.29"
"10/28/2014","540.55"
"10/29/2014","546.75"
"10/30/2014","541.63"
"10/31/2014","539.59"
"11/3/2014","535.78"
"11/4/2014","526.84"
"11/5/2014","529.25"
"11/6/2014","529.71"
"11/7/2014","534.10"
"11/10/2014","529.15"
"11/11/2014","530.23"
"11/12/2014","528.13"
"11/13/2014","514.44"
"11/14/2014","520.97"
"11/17/2014","521.45"
"11/18/2014","517.36"
"11/19/2014","516.42"
"11/20/2014","521.59"
"11/21/2014","525.20"
"11/24/2014","521.14"
"11/25/2014","516.62"
"11/26/2014","514.93"
"11/28/2014","482.11"
"12/1/2014","492.94"
"12/2/2014","482.00"
"12/3/2014","480.04"
"12/4/2014","478.05"
"12/5/2014","475.83"
"12/8/2014","463.59"
"12/9/2014","467.81"
"12/10/2014","456.31"
"12/11/2014","454.22"
"12/12/2014","447.69"
"12/15/2014","441.53"
"12/16/2014","436.55"
"12/17/2014","440.33"
"12/18/2014","433.15"
"12/19/2014","440.71"
"12/22/2014","433.22"
"12/23/2014","439.87"
"12/24/2014","431.60"
"12/26/2014","429.16"
"12/29/2014","424.19"
"12/30/2014","423.84"
"12/31/2014","418.12"
"1/2/2015","414.96"
"1/5/2015","404.61"
"1/6/2015","397.95"
"1/7/2015","396.68"
"1/8/2015","397.10"
"1/9/2015","395.01"
"1/12/2015","384.79"
"1/13/2015","381.02"
"1/14/2015","388.98"
"1/15/2015","382.72"
"1/16/2015","391.44"
"1/20/2015","381.24"
"1/21/2015","386.15"
"1/22/2015","381.68"
"1/23/2015","379.74"
"1/26/2015","377.65"
"1/27/2015","382.20"
"1/28/2015","376.73"
"1/29/2015","375.08"
"1/30/2015","389.68"
"2/2/2015","396.34"
"2/3/2015","412.70"
"2/4/2015","395.90"
"2/5/2015","404.06"
"2/6/2015","410.41"
"2/9/2015","417.09"
"2/10/2015","408.59"
"2/11/2015","404.24"
"2/12/2015","416.98"
"2/13/2015","425.99"
"2/17/2015","426.25"
"2/18/2015","420.57"
"2/19/2015","418.36"
"2/20/2015","416.17"
"2/23/2015","410.59"
"2/24/2015","410.19"
"2/25/2015","418.40"
"2/26/2015","411.72"
"2/27/2015","421.24"
"3/2/2015","413.06"
"3/3/2015","417.21"
"3/4/2015","417.37"
"3/5/2015","414.71"
"3/6/2015","411.78"
"3/9/2015","410.58"
"3/10/2015","402.92"
"3/11/2015","405.51"
"3/12/2015","403.36"
"3/13/2015","393.35"
"3/16/2015","389.73"
"3/17/2015","386.91"
"3/18/2015","395.91"
"3/19/2015","392.02"
"3/20/2015","398.17"
"3/23/2015","401.82"
"3/24/2015","400.17"
"3/25/2015","404.72"
"3/26/2015","413.40"
"3/27/2015","402.71"
"3/30/2015","402.40"
"3/31/2015","396.65"
"4/1/2015","406.71"
"4/2/2015","400.97"
"4/6/2015","413.14"
"4/7/2015","417.87"
"4/8/2015","404.07"
"4/9/2015","406.35"
"4/10/2015","412.37"
"4/13/2015","412.76"
"4/14/2015","417.95"
"4/15/2015","430.83"
"4/16/2015","434.67"
"4/17/2015","431.71"
"4/20/2015","430.82"
"4/21/2015","426.16"
"4/22/2015","426.56"
"4/23/2015","435.07"
"4/24/2015","435.42"
"4/27/2015","434.02"
"4/28/2015","434.67"
"4/29/2015","440.90"
"4/30/2015","445.58"
"5/1/2015","443.83"
"5/4/2015","444.03"
"5/5/2015","450.60"
"5/6/2015","450.97"
"5/7/2015","441.85"
"5/8/2015","444.31"
"5/11/2015","442.28"
"5/12/2015","450.83"
"5/13/2015","451.52"
"5/14/2015","451.84"
"5/15/2015","450.76"
"5/18/2015","448.74"
"5/19/2015","437.39"
"5/20/2015","440.59"
"5/21/2015","448.08"
"5/22/2015","441.93"
"5/26/2015","432.59"
"5/27/2015","427.20"
"5/28/2015","429.16"
"5/29/2015","439.09"
"6/1/2015","438.48"
"6/2/2015","443.49"
"6/3/2015","436.19"
"6/4/2015","428.76"
"6/5/2015","432.88"
"6/8/2015","432.21"
"6/9/2015","442.54"
"6/10/2015","447.25"
"6/11/2015","442.92"
"6/12/2015","437.93"
"6/15/2015","434.39"
"6/16/2015","435.72"
"6/17/2015","436.43"
"6/18/2015","437.47"
"6/19/2015","431.55"
"6/22/2015","433.15"
"6/23/2015","438.79"
"6/24/2015","435.16"
"6/25/2015","434.16"
"6/26/2015","435.74"
"6/29/2015","431.61"
"6/30/2015","440.69"
"7/1/2015","432.64"
"7/2/2015","433.81"
"7/6/2015","412.51"
