"Date","Close"
"2/21/2017","404.51"
"2/22/2017","401.58"
"2/23/2017","403.74"
"2/24/2017","401.83"
"2/27/2017","401.06"
"2/28/2017","402.22"
"3/1/2017","403.23"
"3/2/2017","396.12"
"3/3/2017","398.56"
"3/6/2017","398.78"
"3/7/2017","397.44"
"3/8/2017","387.67"
"3/9/2017","382.60"
"3/10/2017","380.06"
"3/13/2017","380.16"
"3/14/2017","377.21"
"3/15/2017","381.89"
"3/16/2017","382.26"
"3/17/2017","383.12"
"3/20/2017","382.16"
"3/21/2017","379.41"
"3/22/2017","378.22"
"3/23/2017","377.44"
"3/24/2017","378.13"
"3/27/2017","376.71"
"3/28/2017","380.04"
"3/29/2017","384.81"
"3/30/2017","387.16"
"3/31/2017","388.22"
"4/3/2017","385.60"
"4/4/2017","389.41"
"4/5/2017","390.71"
"4/6/2017","392.84"
"4/7/2017","395.20"
"4/10/2017","398.84"
"4/11/2017","400.63"
"4/12/2017","400.06"
"4/13/2017","401.58"
"4/17/2017","399.31"
"4/18/2017","396.54"
"4/19/2017","388.83"
"4/20/2017","387.70"
"4/21/2017","383.03"
"4/24/2017","381.24"
"4/25/2017","383.57"
"4/26/2017","383.29"
"4/27/2017","380.38"
"4/28/2017","382.77"
"5/1/2017","381.64"
"5/2/2017","378.14"
"5/3/2017","378.80"
"5/4/2017","367.82"
"5/5/2017","371.39"
"5/8/2017","371.10"
"5/9/2017","368.88"
"5/10/2017","375.54"
"5/11/2017","378.29"
"5/12/2017","379.50"
"5/15/2017","382.63"
"5/16/2017","381.77"
"5/17/2017","384.35"
"5/18/2017","384.11"
"5/19/2017","391.04"
"5/22/2017","393.67"
"5/23/2017","393.04"
"5/24/2017","391.92"
"5/25/2017","383.11"
"5/26/2017","385.50"
"5/30/2017","382.86"
"5/31/2017","377.85"
"6/1/2017","377.36"
"6/2/2017","374.34"
"6/5/2017","371.72"
"6/6/2017","374.55"
"6/7/2017","366.99"
"6/8/2017","367.90"
"6/9/2017","369.81"
"6/12/2017","368.35"
"6/13/2017","369.88"
"6/14/2017","362.06"
"6/15/2017","361.85"
"6/16/2017","364.17"
"6/19/2017","361.38"
"6/20/2017","357.10"
"6/21/2017","352.70"
"6/22/2017","352.52"
"6/23/2017","353.80"
"6/26/2017","355.50"
"6/27/2017","359.65"
"6/28/2017","362.61"
"6/29/2017","365.33"
"6/30/2017","372.38"
"7/3/2017","377.72"
"7/5/2017","369.92"
"7/6/2017","371.31"
"7/7/2017","365.51"
"7/10/2017","366.92"
"7/11/2017","370.25"
"7/12/2017","370.22"
"7/13/2017","370.34"
"7/14/2017","373.46"
"7/17/2017","371.90"
"7/18/2017","373.57"
"7/19/2017","377.90"
"7/20/2017","376.88"
"7/21/2017","371.17"
"7/24/2017","371.21"
"7/25/2017","376.84"
"7/26/2017","381.32"
"7/27/2017","383.93"
"7/28/2017","386.62"
"7/31/2017","388.07"
"8/1/2017","382.96"
"8/2/2017","385.77"
"8/3/2017","383.17"
"8/4/2017","384.51"
"8/7/2017","384.80"
"8/8/2017","384.91"
"8/9/2017","386.89"
"8/10/2017","381.93"
"8/11/2017","383.00"
"8/14/2017","378.02"
"8/15/2017","376.65"
"8/16/2017","374.29"
"8/17/2017","374.90"
"8/18/2017","380.68"
"8/21/2017","376.50"
"8/22/2017","377.45"
"8/23/2017","379.99"
"8/24/2017","378.99"
"8/25/2017","379.06"
"8/28/2017","376.96"
"8/29/2017","377.48"
"8/30/2017","375.85"
"8/31/2017","386.00"
"9/1/2017","386.38"
"9/5/2017","389.97"
"9/6/2017","392.43"
"9/7/2017","392.34"
"9/8/2017","387.18"
"9/11/2017","388.16"
"9/12/2017","388.65"
"9/13/2017","392.41"
"9/14/2017","394.23"
"9/15/2017","395.90"
"9/18/2017","394.94"
"9/19/2017","393.50"
"9/20/2017","398.70"
"9/21/2017","397.27"
"9/22/2017","398.04"
"9/25/2017","404.25"
"9/26/2017","401.57"
"9/27/2017","402.27"
"9/28/2017","400.20"
"9/29/2017","399.31"
"10/2/2017","393.98"
"10/3/2017","393.85"
"10/4/2017","393.73"
"10/5/2017","398.70"
"10/6/2017","391.85"
"10/9/2017","392.46"
"10/10/2017","398.51"
"10/11/2017","399.64"
"10/12/2017","398.10"
"10/13/2017","402.80"
"10/16/2017","404.66"
"10/17/2017","403.24"
"10/18/2017","403.32"
"10/19/2017","401.03"
"10/20/2017","402.38"
"10/23/2017","402.94"
"10/24/2017","406.76"
"10/25/2017","406.44"
"10/26/2017","408.54"
"10/27/2017","412.04"
"10/30/2017","413.80"
"10/31/2017","415.14"
"11/1/2017","415.16"
"11/2/2017","415.70"
"11/3/2017","420.59"
"11/6/2017","429.44"
"11/7/2017","427.58"
"11/8/2017","427.39"
"11/9/2017","429.19"
"11/10/2017","428.59"
"11/13/2017","428.53"
"11/14/2017","421.84"
"11/15/2017","420.62"
"11/16/2017","418.75"
"11/17/2017","425.35"
"11/20/2017","422.82"
"11/21/2017","424.66"
"11/22/2017","429.02"
"11/24/2017","431.23"
"11/27/2017","429.62"
"11/28/2017","428.79"
"11/29/2017","426.11"
"11/30/2017","424.26"
"12/1/2017","429.48"
"12/4/2017","423.56"
"12/5/2017","422.74"
"12/6/2017","414.64"
"12/7/2017","416.70"
"12/8/2017","420.33"
"12/11/2017","423.40"
"12/12/2017","418.48"
"12/13/2017","415.83"
"12/14/2017","418.76"
"12/15/2017","419.70"
"12/18/2017","421.11"
"12/19/2017","422.82"
"12/20/2017","425.98"
"12/21/2017","427.80"
"12/22/2017","429.34"
"12/26/2017","437.26"
"12/27/2017","437.58"
"12/28/2017","439.90"
"12/29/2017","442.44"
"1/2/2018","442.72"
"1/3/2018","447.14"
"1/4/2018","447.83"
"1/5/2018","443.76"
"1/8/2018","443.76"
"1/9/2018","448.40"
"1/10/2018","450.45"
"1/11/2018","451.22"
"1/12/2018","453.23"
"1/16/2018","450.91"
"1/17/2018","452.74"
"1/18/2018","453.12"
"1/19/2018","450.37"
"1/22/2018","452.35"
"1/23/2018","455.67"
"1/24/2018","461.36"
"1/25/2018","460.86"
"1/26/2018","463.45"
"1/29/2018","460.59"
"1/30/2018","456.61"
"1/31/2018","456.53"
"2/1/2018","460.23"
"2/2/2018","456.53"
"2/5/2018","451.60"
"2/6/2018","447.38"
"2/7/2018","440.34"
"2/8/2018","438.06"
"2/9/2018","428.53"
"2/12/2018","430.50"
"2/13/2018","431.70"
"2/14/2018","439.14"
"2/15/2018","441.53"
"2/16/2018","443.59"
"2/20/2018","444.21"
"2/21/2018","444.57"
"2/22/2018","448.84"
"2/23/2018","451.53"
"2/26/2018","453.68"
"2/27/2018","450.09"
"2/28/2018","443.38"
"3/1/2018","441.04"
"3/2/2018","441.56"
"3/5/2018","447.54"
"3/6/2018","448.22"
"3/7/2018","441.54"
