"Date","Close"
"10/22/1981","219.96"
"10/23/1981","220.18"
"10/26/1981","218.55"
"10/27/1981","220.06"
"10/28/1981","221.07"
"10/29/1981","221.66"
"10/30/1981","221.34"
"11/2/1981","220.24"
"11/3/1981","219.85"
"11/4/1981","220.15"
"11/5/1981","220.59"
"11/6/1981","220.71"
"11/9/1981","222.31"
"11/10/1981","222.46"
"11/11/1981","223.10"
"11/12/1981","225.18"
"11/13/1981","225.82"
"11/16/1981","223.03"
"11/17/1981","221.78"
"11/18/1981","219.71"
"11/19/1981","218.68"
"11/20/1981","216.39"
"11/23/1981","212.84"
"11/24/1981","212.75"
"11/25/1981","213.74"
"11/27/1981","214.21"
"11/30/1981","215.42"
"12/1/1981","215.71"
"12/2/1981","216.02"
"12/3/1981","214.33"
"12/4/1981","213.51"
"12/7/1981","208.94"
"12/8/1981","207.14"
"12/9/1981","206.77"
"12/10/1981","203.72"
"12/11/1981","202.94"
"12/14/1981","202.71"
"12/15/1981","199.09"
"12/16/1981","200.93"
"12/17/1981","203.30"
"12/18/1981","201.84"
"12/21/1981","199.78"
"12/22/1981","200.17"
"12/23/1981","201.74"
"12/24/1981","204.72"
"12/28/1981","206.06"
"12/29/1981","202.71"
"12/30/1981","202.08"
"12/31/1981","201.65"
"1/4/1982","203.59"
"1/5/1982","203.99"
"1/6/1982","208.07"
"1/7/1982","207.51"
"1/8/1982","208.40"
"1/11/1982","207.05"
"1/12/1982","207.64"
"1/13/1982","207.33"
"1/14/1982","209.51"
"1/15/1982","210.30"
"1/18/1982","208.67"
"1/19/1982","207.28"
"1/20/1982","209.05"
"1/21/1982","209.95"
"1/22/1982","209.33"
"1/25/1982","207.56"
"1/26/1982","209.24"
"1/27/1982","210.42"
"1/28/1982","210.89"
"1/29/1982","213.57"
"2/1/1982","213.79"
"2/2/1982","213.23"
"2/3/1982","215.22"
"2/4/1982","214.29"
"2/5/1982","215.08"
"2/8/1982","212.38"
"2/9/1982","214.24"
"2/10/1982","213.12"
"2/11/1982","212.79"
"2/12/1982","212.36"
"2/16/1982","213.76"
"2/17/1982","213.92"
"2/18/1982","213.66"
"2/19/1982","211.98"
"2/22/1982","213.47"
"2/23/1982","211.77"
"2/24/1982","211.55"
"2/25/1982","210.65"
"2/26/1982","208.82"
"3/1/1982","209.61"
"3/2/1982","211.78"
"3/3/1982","210.74"
"3/4/1982","212.11"
"3/5/1982","212.02"
"3/8/1982","211.02"
"3/9/1982","212.46"
"3/10/1982","212.14"
"3/11/1982","212.55"
"3/12/1982","211.45"
"3/15/1982","211.10"
"3/16/1982","210.27"
"3/17/1982","213.06"
"3/18/1982","213.20"
"3/19/1982","211.90"
"3/22/1982","215.65"
"3/23/1982","215.78"
"3/24/1982","215.51"
"3/25/1982","213.99"
"3/26/1982","214.77"
"3/29/1982","215.24"
"3/30/1982","215.79"
"3/31/1982","215.75"
"4/1/1982","217.59"
"4/2/1982","217.97"
"4/5/1982","219.28"
"4/6/1982","218.65"
"4/7/1982","217.26"
"4/8/1982","218.85"
"4/12/1982","220.07"
"4/13/1982","220.96"
"4/14/1982","222.28"
"4/15/1982","221.26"
"4/16/1982","221.40"
"4/19/1982","219.69"
"4/20/1982","222.30"
"4/21/1982","222.75"
"4/22/1982","222.32"
"4/23/1982","224.34"
"4/26/1982","225.07"
"4/27/1982","223.63"
"4/28/1982","221.88"
"4/29/1982","223.03"
"4/30/1982","223.28"
"5/3/1982","222.49"
"5/4/1982","222.14"
"5/5/1982","222.13"
"5/6/1982","223.07"
"5/7/1982","222.72"
"5/10/1982","221.76"
"5/11/1982","221.84"
"5/12/1982","220.14"
"5/13/1982","218.01"
"5/14/1982","219.29"
"5/17/1982","220.74"
"5/18/1982","219.55"
"5/19/1982","219.32"
"5/20/1982","218.39"
"5/21/1982","218.68"
"5/24/1982","217.33"
"5/25/1982","218.38"
"5/26/1982","218.97"
"5/27/1982","218.89"
"5/28/1982","217.65"
"6/1/1982","212.91"
"6/2/1982","210.86"
"6/3/1982","210.88"
"6/4/1982","209.88"
"6/7/1982","209.78"
"6/8/1982","207.66"
"6/9/1982","207.00"
"6/10/1982","209.52"
"6/11/1982","210.57"
"6/14/1982","205.89"
"6/15/1982","207.73"
"6/16/1982","206.13"
"6/17/1982","202.72"
"6/18/1982","204.39"
"6/21/1982","207.81"
"6/22/1982","209.03"
"6/23/1982","210.72"
"6/24/1982","209.22"
"6/25/1982","210.64"
"6/28/1982","209.79"
"6/29/1982","210.41"
"6/30/1982","209.55"
"7/1/1982","211.56"
"7/2/1982","210.50"
"7/6/1982","208.39"
"7/7/1982","204.38"
"7/8/1982","205.01"
"7/9/1982","208.83"
"7/12/1982","208.60"
"7/13/1982","209.17"
"7/14/1982","209.92"
"7/15/1982","210.36"
"7/16/1982","210.93"
"7/19/1982","208.52"
"7/20/1982","210.51"
"7/21/1982","210.23"
"7/22/1982","209.33"
"7/23/1982","208.79"
"7/26/1982","208.59"
"7/27/1982","206.95"
"7/28/1982","204.76"
"7/29/1982","205.84"
"7/30/1982","207.14"
"8/2/1982","208.67"
"8/3/1982","208.78"
"8/4/1982","208.74"
"8/5/1982","208.47"
"8/6/1982","209.39"
"8/9/1982","207.11"
"8/10/1982","205.76"
"8/11/1982","207.55"
"8/12/1982","209.03"
"8/13/1982","210.34"
"8/16/1982","208.43"
"8/17/1982","208.53"
"8/18/1982","211.64"
"8/19/1982","212.10"
"8/20/1982","210.15"
"8/23/1982","210.87"
"8/24/1982","212.47"
"8/25/1982","213.64"
"8/26/1982","212.12"
"8/27/1982","209.13"
"8/30/1982","208.16"
"8/31/1982","207.22"
"9/1/1982","208.08"
"9/2/1982","211.67"
"9/3/1982","211.43"
"9/7/1982","209.78"
"9/8/1982","210.25"
"9/9/1982","208.52"
"9/10/1982","204.83"
"9/13/1982","204.47"
"9/14/1982","202.86"
"9/15/1982","204.07"
"9/16/1982","204.58"
"9/17/1982","201.33"
"9/20/1982","201.15"
"9/21/1982","201.25"
"9/22/1982","202.48"
"9/23/1982","205.41"
"9/24/1982","207.06"
"9/27/1982","206.34"
"9/28/1982","204.76"
"9/29/1982","200.63"
"9/30/1982","199.40"
"10/1/1982","196.55"
"10/4/1982","194.93"
"10/5/1982","195.70"
"10/6/1982","195.32"
"10/7/1982","200.09"
"10/8/1982","200.45"
"10/11/1982","203.43"
"10/12/1982","204.16"
"10/13/1982","203.45"
"10/14/1982","202.70"
"10/15/1982","203.02"
"10/18/1982","202.14"
"10/19/1982","201.29"
"10/20/1982","200.39"
"10/21/1982","199.64"
"10/22/1982","200.71"
