data,value
2026-07-23,137.4213906167
2026-07-24,137.5725323148
2026-07-27,133.4583655683
2026-07-28,131.9297818759
2026-07-29,133.1493965241
2026-07-30,134.8243339743
2026-07-31,134.3852727009
2026-08-03,134.2877035291
2026-08-04,135.5723642918
2026-08-05,132.5965045503
2026-08-06,130.4987673554
2026-08-07,131.9297818759
2026-08-10,132.7916428940
2026-08-11,134.3039650577
2026-08-12,134.4991034014
2026-08-13,135.1495645471
2026-08-14,135.3772259481
2026-08-17,136.7919789400
2026-08-18,137.2473017420
2026-08-19,137.6050553721
2026-08-20,137.3123478566
2026-08-21,137.4587016144
2026-08-24,137.7839321872
2026-08-25,138.1579473460
2026-08-26,133.0969834874
2026-08-27,134.0518823287
2026-08-28,135.1818459575
2026-08-31,139.7494454147
2026-09-01,141.7706479620
2026-09-02,145.1127939063
