					CZCE History data(2017AP)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice|
2017-12-22 |AP805        |7,800.00   |7,920.00 |8,228.00 |7,915.00 |8,117.00 |8,136.00  |317.00    |336.00    |735,694   |21,646      |21,646   |5,985,953.45 |0.00                   |
2017-12-22 |AP807        |7,800.00   |7,916.00 |8,237.00 |7,916.00 |8,070.00 |8,127.00  |270.00    |327.00    |4,664     |894         |894      |37,905.03    |0.00                   |
2017-12-22 |AP810        |7,800.00   |7,700.00 |7,800.00 |7,215.00 |7,218.00 |7,415.00  |-582.00   |-385.00   |28,452    |5,256       |5,256    |210,978.07   |0.00                   |
2017-12-22 |AP811        |7,800.00   |7,750.00 |7,800.00 |7,198.00 |7,198.00 |7,447.00  |-602.00   |-353.00   |1,716     |458         |458      |12,779.41    |0.00                   |
2017-12-22 |AP812        |7,800.00   |7,899.00 |7,899.00 |7,236.00 |7,239.00 |7,497.00  |-561.00   |-303.00   |668       |208         |208      |5,008.24     |0.00                   |
2017-12-25 |AP805        |8,136.00   |8,118.00 |8,157.00 |8,060.00 |8,095.00 |8,104.00  |-41.00    |-32.00    |358,024   |25,296      |3,650    |2,901,257.45 |0.00                   |
2017-12-25 |AP807        |8,127.00   |8,080.00 |8,100.00 |7,755.00 |7,768.00 |7,872.00  |-359.00   |-255.00   |6,242     |1,918       |1,024    |49,135.57    |0.00                   |
2017-12-25 |AP810        |7,415.00   |7,150.00 |7,190.00 |7,044.00 |7,044.00 |7,061.00  |-371.00   |-354.00   |36,654    |11,818      |6,562    |258,802.22   |0.00                   |
2017-12-25 |AP811        |7,447.00   |7,180.00 |7,180.00 |7,074.00 |7,074.00 |7,086.00  |-373.00   |-361.00   |822       |628         |170      |5,824.66     |0.00                   |
2017-12-25 |AP812        |7,497.00   |7,190.00 |7,200.00 |7,122.00 |7,122.00 |7,127.00  |-375.00   |-370.00   |278       |300         |92       |1,981.41     |0.00                   |
2017-12-26 |AP805        |8,104.00   |8,105.00 |8,144.00 |8,079.00 |8,090.00 |8,105.00  |-14.00    |1.00      |146,420   |21,018      |-4,278   |1,186,665.10 |0.00                   |
2017-12-26 |AP807        |7,872.00   |7,788.00 |7,920.00 |7,772.00 |7,867.00 |7,855.00  |-5.00     |-17.00    |3,312     |1,302       |-616     |26,015.14    |0.00                   |
2017-12-26 |AP810        |7,061.00   |7,000.00 |7,200.00 |6,984.00 |7,066.00 |7,100.00  |5.00      |39.00     |59,644    |9,598       |-2,220   |423,484.16   |0.00                   |
2017-12-26 |AP811        |7,086.00   |7,000.00 |7,161.00 |6,962.00 |7,014.00 |7,045.00  |-72.00    |-41.00    |2,368     |756         |128      |16,682.32    |0.00                   |
2017-12-26 |AP812        |7,127.00   |7,008.00 |7,198.00 |7,008.00 |7,053.00 |7,080.00  |-74.00    |-47.00    |1,232     |474         |174      |8,722.22     |0.00                   |
2017-12-27 |AP805        |8,105.00   |8,094.00 |8,109.00 |8,067.00 |8,086.00 |8,087.00  |-19.00    |-18.00    |67,888    |17,524      |-3,494   |549,034.24   |0.00                   |
2017-12-27 |AP807        |7,855.00   |7,877.00 |7,938.00 |7,875.00 |7,925.00 |7,908.00  |70.00     |53.00     |914       |1,122       |-180     |7,227.52     |0.00                   |
