					CZCE History data(2022PM)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2022-01-04 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,448.00               
2022-01-04 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-04 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-04 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-04 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-04 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-05 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,435.00               
2022-01-05 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-05 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-05 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-05 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-05 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-06 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-06 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-06 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-06 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-06 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-06 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-07 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-07 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-07 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-07 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-07 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-07 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-10 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-10 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-10 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-10 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-10 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-10 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-11 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-11 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-11 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-11 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-11 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-11 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-12 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-12 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-12 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-12 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-12 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-12 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-13 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-13 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-13 |PM205        |2,363.00   |0.00     |0.00     |0.00     |0.00     |2,363.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-13 |PM207        |2,522.00   |0.00     |0.00     |0.00     |0.00     |2,522.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-13 |PM209        |2,645.00   |0.00     |0.00     |0.00     |0.00     |2,645.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-13 |PM211        |2,512.00   |0.00     |0.00     |0.00     |0.00     |2,512.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
2022-01-14 |PM201        |2,422.00   |0.00     |0.00     |0.00     |0.00     |2,422.00  |0.00      |0.00      |0         |0           |0        |0.00         |2,422.00               
2022-01-14 |PM203        |2,421.00   |0.00     |0.00     |0.00     |0.00     |2,421.00  |0.00      |0.00      |0         |0           |0        |0.00         |                       
