					CZCE History data(2022CF)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2022-01-04 |CF201        |21,805.00  |21,860.00|21,890.00|21,800.00|21,855.00|21,850.00 |50.00     |45.00     |2,402     |29,183      |-1,139   |26,244.35    |21,555.00              
2022-01-04 |CF203        |21,165.00  |21,215.00|21,385.00|21,215.00|21,300.00|21,275.00 |135.00    |110.00    |14,593    |74,746      |1,208    |155,239.03   |                       
2022-01-04 |CF205        |20,570.00  |20,690.00|20,780.00|20,590.00|20,670.00|20,675.00 |100.00    |105.00    |144,246   |435,906     |3,691    |1,491,014.39 |                       
2022-01-04 |CF207        |20,035.00  |20,115.00|20,155.00|20,005.00|20,100.00|20,065.00 |65.00     |30.00     |840       |3,881       |551      |8,428.27     |                       
2022-01-04 |CF209        |19,600.00  |19,670.00|19,730.00|19,545.00|19,600.00|19,635.00 |0.00      |35.00     |2,632     |32,776      |-508     |25,842.69    |                       
2022-01-04 |CF211        |19,165.00  |19,220.00|19,220.00|19,070.00|19,070.00|19,135.00 |-95.00    |-30.00    |16        |910         |0        |153.08       |                       
2022-01-05 |CF201        |21,850.00  |21,880.00|22,145.00|21,855.00|22,140.00|21,975.00 |290.00    |125.00    |13,548    |18,090      |-11,093  |148,853.82   |21,615.00              
2022-01-05 |CF203        |21,275.00  |21,395.00|21,750.00|21,335.00|21,650.00|21,555.00 |375.00    |280.00    |41,263    |78,038      |3,292    |444,745.24   |                       
2022-01-05 |CF205        |20,675.00  |20,740.00|21,145.00|20,700.00|21,065.00|20,935.00 |390.00    |260.00    |350,603   |439,247     |3,341    |3,669,594.60 |                       
2022-01-05 |CF207        |20,065.00  |20,130.00|20,545.00|20,130.00|20,480.00|20,340.00 |415.00    |275.00    |4,956     |6,208       |2,327    |50,402.14    |                       
2022-01-05 |CF209        |19,635.00  |19,700.00|20,095.00|19,650.00|19,985.00|19,890.00 |350.00    |255.00    |7,759     |32,777      |1        |77,153.91    |                       
2022-01-05 |CF211        |19,135.00  |19,260.00|19,560.00|19,260.00|19,500.00|19,400.00 |365.00    |265.00    |62        |921         |11       |601.43       |                       
2022-01-06 |CF201        |21,975.00  |22,100.00|22,200.00|22,000.00|22,140.00|22,120.00 |165.00    |145.00    |4,288     |17,264      |-826     |47,422.30    |21,685.00              
2022-01-06 |CF203        |21,555.00  |21,600.00|21,730.00|21,465.00|21,530.00|21,580.00 |-25.00    |25.00     |30,445    |77,215      |-823     |328,534.50   |                       
2022-01-06 |CF205        |20,935.00  |21,060.00|21,105.00|20,855.00|20,900.00|20,960.00 |-35.00    |25.00     |213,365   |437,177     |-2,070   |2,236,300.72 |                       
2022-01-06 |CF207        |20,340.00  |20,430.00|20,485.00|20,245.00|20,290.00|20,330.00 |-50.00    |-10.00    |4,579     |6,654       |446      |46,541.80    |                       
2022-01-06 |CF209        |19,890.00  |19,960.00|20,000.00|19,765.00|19,810.00|19,865.00 |-80.00    |-25.00    |5,845     |33,162      |385      |58,052.91    |                       
2022-01-06 |CF211        |19,400.00  |19,475.00|19,540.00|19,315.00|19,315.00|19,450.00 |-85.00    |50.00     |76        |956         |35       |739.15       |                       
2022-01-07 |CF201        |22,120.00  |22,105.00|22,260.00|22,105.00|22,200.00|22,185.00 |80.00     |65.00     |3,224     |17,588      |324      |35,765.18    |21,760.00              
2022-01-07 |CF203        |21,580.00  |21,595.00|21,755.00|21,520.00|21,645.00|21,630.00 |65.00     |50.00     |35,904    |79,498      |2,283    |388,263.89   |                       
2022-01-07 |CF205        |20,960.00  |20,950.00|21,135.00|20,905.00|21,010.00|21,000.00 |50.00     |40.00     |197,751   |442,532     |5,355    |2,076,572.13 |                       
2022-01-07 |CF207        |20,330.00  |20,330.00|20,500.00|20,300.00|20,425.00|20,405.00 |95.00     |75.00     |3,485     |7,018       |364      |35,554.62    |                       
2022-01-07 |CF209        |19,865.00  |19,835.00|19,985.00|19,790.00|19,950.00|19,900.00 |85.00     |35.00     |8,516     |31,459      |-1,703   |84,735.34    |                       
2022-01-07 |CF211        |19,450.00  |19,420.00|19,530.00|19,420.00|19,480.00|19,470.00 |30.00     |20.00     |20        |950         |-6       |194.69       |                       
2022-01-10 |CF201        |22,185.00  |22,150.00|22,320.00|22,150.00|22,320.00|22,235.00 |135.00    |50.00     |1,908     |17,014      |-574     |21,209.75    |21,835.00              
2022-01-10 |CF203        |21,630.00  |21,625.00|21,920.00|21,605.00|21,900.00|21,765.00 |270.00    |135.00    |31,595    |81,614      |2,116    |343,819.56   |                       
2022-01-10 |CF205        |21,000.00  |21,000.00|21,195.00|20,965.00|21,165.00|21,060.00 |165.00    |60.00     |210,885   |445,534     |3,002    |2,220,834.15 |                       
2022-01-10 |CF207        |20,405.00  |20,400.00|20,560.00|20,375.00|20,535.00|20,465.00 |130.00    |60.00     |5,483     |8,240       |1,222    |56,101.38    |                       
2022-01-10 |CF209        |19,900.00  |19,915.00|20,035.00|19,885.00|19,995.00|19,970.00 |95.00     |70.00     |5,769     |32,253      |794      |57,597.32    |                       
2022-01-10 |CF211        |19,470.00  |19,505.00|19,610.00|19,465.00|19,550.00|19,520.00 |80.00     |50.00     |529       |517         |-433     |5,163.47     |                       
2022-01-11 |CF201        |22,235.00  |22,380.00|22,380.00|22,205.00|22,280.00|22,305.00 |45.00     |70.00     |1,627     |16,370      |-644     |17,998.39    |21,920.00              
2022-01-11 |CF203        |21,765.00  |21,875.00|21,900.00|21,600.00|21,815.00|21,800.00 |50.00     |35.00     |46,646    |67,453      |-14,161  |508,492.92   |                       
2022-01-11 |CF205        |21,060.00  |21,165.00|21,195.00|20,925.00|21,115.00|21,085.00 |55.00     |25.00     |207,834   |446,125     |591      |2,190,897.53 |                       
2022-01-11 |CF207        |20,465.00  |20,535.00|20,550.00|20,290.00|20,470.00|20,450.00 |5.00      |-15.00    |4,201     |8,612       |372      |42,954.73    |                       
2022-01-11 |CF209        |19,970.00  |19,995.00|20,025.00|19,735.00|19,920.00|19,895.00 |-50.00    |-75.00    |5,892     |32,288      |35       |58,606.50    |                       
2022-01-11 |CF211        |19,520.00  |19,525.00|19,570.00|19,290.00|19,490.00|19,480.00 |-30.00    |-40.00    |200       |690         |173      |1,948.01     |                       
2022-01-12 |CF201        |22,305.00  |22,255.00|22,340.00|22,230.00|22,230.00|22,310.00 |-75.00    |5.00      |1,929     |16,242      |-128     |21,518.39    |21,995.00              
2022-01-12 |CF203        |21,800.00  |21,880.00|21,965.00|21,740.00|21,770.00|21,850.00 |-30.00    |50.00     |30,534    |66,643      |-810     |333,588.88   |                       
2022-01-12 |CF205        |21,085.00  |21,180.00|21,295.00|21,090.00|21,120.00|21,175.00 |35.00     |90.00     |198,717   |449,592     |3,467    |2,104,129.03 |                       
2022-01-12 |CF207        |20,450.00  |20,545.00|20,650.00|20,450.00|20,495.00|20,570.00 |45.00     |120.00    |4,172     |9,004       |392      |42,907.14    |                       
2022-01-12 |CF209        |19,895.00  |19,995.00|20,095.00|19,900.00|19,960.00|19,990.00 |65.00     |95.00     |4,081     |32,492      |204      |40,787.29    |                       
2022-01-12 |CF211        |19,480.00  |19,490.00|19,620.00|19,485.00|19,500.00|19,585.00 |20.00     |105.00    |1,436     |686         |-4       |14,061.41    |                       
2022-01-13 |CF201        |22,310.00  |22,280.00|22,340.00|22,235.00|22,255.00|22,290.00 |-55.00    |-20.00    |1,515     |15,578      |-664     |16,878.48    |22,070.00              
2022-01-13 |CF203        |21,850.00  |21,790.00|21,960.00|21,775.00|21,930.00|21,885.00 |80.00     |35.00     |38,471    |63,138      |-3,505   |420,975.51   |                       
2022-01-13 |CF205        |21,175.00  |21,140.00|21,380.00|21,130.00|21,355.00|21,300.00 |180.00    |125.00    |238,725   |450,278     |686      |2,542,202.34 |                       
